aX,aY,aZ,gX,gY,gZ
0.09,0.62,0.34,-89.67,22.403.71,
0,0.48,0.15,-93.38,30.240.84,
-0.06,0.33,0.14,-97.72,36.68-0.63,
-0.12,0.33,0.18,-103.74,37.590.14,
-0.27,0.47,0.26,-112.91,27.863.43,
-0.34,0.79,0.43,-128.03,13.4410.50,
-0.35,1.3,0.72,-147.49,-5.8115.61,
-0.34,1.76,0.88,-156.94,-34.8624.08,
-0.4,1.95,0.89,-164.57,-61.8143.26,
-0.31,1.84,0.89,-157.99,-78.8255.23,
-0.17,1.49,0.9,-160.16,-94.7855.79,
-0.2,1.25,1,-163.24,-94.7158.24,
-0.1,1.24,1.17,-154.91,-82.8164.33,
-0.09,1.28,1.19,-136.92,-60.5570.70,
-0.17,1.21,1.14,-117.46,-39.2771.68,
-0.14,1.19,0.98,-102.97,-18.8364.12,
-0.01,1.02,0.84,-93.38,-3.1553.76,
0.2,0.87,0.81,-79.59,12.3242.77,
0.22,0.83,0.8,-62.65,15.4031.85,
0.22,0.84,0.81,-48.02,10.2918.48,
0.19,0.77,0.84,-33.46,3.365.53,
0.14,0.69,0.88,-21.28,-6.93,
0.09,0.6,0.87,-9.17,-20.3,
0.06,0.53,0.8,5.53,-28.21,
0.01,0.41,0.71,21,-29.68,
0.01,0.34,0.64,38.15,-25.69,
0.02,0.29,0.58,50.05,-20.09,
0.02,0.28,0.53,56.77,4.55-19.32,
0.03,0.27,0.49,62.65,11.62-21.07,
0.06,0.24,0.45,69.3,17.01-23.66,
0.07,0.23,0.42,76.09,20.72-27.51,
0.09,0.22,0.4,86.24,21.70-29.89,
0.09,0.24,0.4,93.59,19.74-32.97,
0.08,0.2,0.37,100.52,18.48-35.00,
0.06,0.22,0.35,106.54,17.50-38.01,
0.03,0.22,0.32,109.9,18.97-39.27,
0,0.25,0.3,115.43,22.75-40.67,
-0.07,0.3,0.32,116.55,26.32-38.22,
-0.09,0.35,0.35,117.67,28.63-32.13,
-0.09,0.39,0.4,119.63,30.31-25.97,
-0.1,0.4,0.43,121.94,30.17-22.40,
-0.11,0.47,0.4,124.18,27.44-20.93,
-0.13,0.59,0.38,123.62,21.35-20.86,
-0.09,0.6,0.4,123.76,12.46-21.42,
-0.05,0.66,0.46,120.68,5.32-22.40,
0.07,0.64,0.49,121.45,-20.51,
0.12,0.72,0.48,120.89,-19.46,
0.11,0.79,0.41,114.31,-17.22,
0.05,0.86,0.36,107.52,-17.15,
0.02,0.92,0.38,97.72,-15.4,
-0.02,0.93,0.42,85.89,-14.35,
-0.04,0.91,0.49,72.1,-16.525.04,
-0.06,0.89,0.56,65.8,-17.719.17,
-0.03,0.9,0.67,59.85,-15.3310.99,
0.02,0.94,0.71,51.59,-14.1410.50,
0.07,0.97,0.76,38.78,-14.989.73,
0.01,1,0.71,24.85,-16.2411.27,
-0.06,0.97,0.71,12.53,-17.1511.97,
-0.15,0.96,0.8,7.91,-14.0714.84,
-0.23,1.1,0.74,10.64,-8.1218.34,
-0.3,1.26,0.61,14.63,-5.9522.61,
-0.33,1.46,0.44,16.1,-4.8323.03,
-0.3,1.57,0.36,9.73,-7.0721.42,
-0.18,1.59,0.14,2.66,-7.8417.22,
-0.28,1.52,-0.09,-25.83,-6.2312.04,
-0.04,1.12,0.13,-26.88,-2.1711.41,
0.08,0.91,0.52,-17.78,7.7011.76,
0.18,1.06,0.49,-0.28,21.0013.72,
0.26,1.52,0.49,6.02,20.0918.27,
0.31,1.65,0.59,-5.95,14.5624.22,
0.33,1.63,0.63,-23.8,14.8432.97,
0.27,1.43,0.58,-45.71,14.3539.76,
0.17,1.21,0.26,-39.48,12.5341.09,
0.07,1.08,0.22,-20.3,4.0638.15,
0.03,1.01,0.13,5.53,-10.3631.78,
0.02,0.98,0.13,32.34,-21.0724.71,
-0.03,1.07,0.22,55.09,-21.7713.86,
-0.01,1.1,0.25,63.07,-29.96,
-0.01,1.07,0.34,61.88,-14.63,
-0.06,1.01,0.41,57.05,13.93-22.12,
0,1.07,0.27,53.13,17.57-28.28,
0.03,1.09,0.21,49.49,12.39-31.15,
0.04,1.09,0.21,46.55,5.32-30.73,
0.04,1.07,0.18,40.46,-30.24,
0.04,1.01,0.18,36.19,-31.99,
0.04,0.89,0.18,35.35,-33.95,
0.02,0.85,0.2,34.79,-37.31,
0,0.82,0.24,34.51,-40.39,
-0.03,0.82,0.26,35.63,-43.26,
-0.07,0.83,0.26,35,-48.65,
-0.1,0.84,0.29,30.8,-53.9,
-0.07,0.81,0.28,27.93,-56.28,
-0.04,0.81,0.28,27.51,-55.3,
-0.01,0.82,0.27,27.02,-54.11,
0.02,0.82,0.23,26.88,-54.53,
0.05,0.81,0.18,23.66,-56.98,
0.09,0.75,0.11,17.99,-57.26,
0.13,0.69,0.12,10.36,-55.51,
0.16,0.63,0.18,2.17,-51.17,
0.16,0.62,0.26,-9.87,-47.18,
0.15,0.66,0.38,-23.73,-46.34,
0.15,0.76,0.46,-35.42,-48.16,
0.15,0.92,0.45,-37.31,-53.34,
0.16,0.99,0.46,-39.69,-58.8,
0.18,0.98,0.49,-46.41,-54.46,
0.22,0.88,0.43,-51.73,-35.56,
0.19,0.74,0.23,-51.66,5.53-22.05,
0.19,0.59,0.24,-47.11,12.81-24.78,
0.22,0.49,0.3,-44.17,18.20-26.04,
0.27,0.5,0.28,-39.9,24.01-26.81,
0.31,0.74,0.25,-32.9,29.12-24.71,
0.27,0.86,0.23,-31.57,27.93-18.55,
0.18,0.94,0.22,-39.41,16.73-9.52,
0.15,0.89,0.23,-51.03,4.692.31,
0.16,0.78,0.28,-57.12,-3.9212.74,
0.21,0.67,0.49,-54.88,-4.2719.67,
0.2,0.68,0.41,-53.48,-0.2821.49,
0.18,0.73,0.42,-56.07,7.7019.32,
0.18,0.75,0.38,-59.92,35.1414.28,
0.13,0.8,0.32,-61.11,27.5110.71,
0.12,0.75,0.27,-72.31,29.899.66,
0.05,0.77,0.22,-85.19,29.9611.62,
-0.03,0.75,0.24,-97.86,26.2516.31,
-0.16,0.8,0.5,-113.61,15.7528.70,
-0.23,1.1,0.72,-124.53,3.0839.41,
-0.22,1.4,0.77,-123.55,-10.9950.05,
-0.23,1.66,0.76,-125.02,-22.1958.59,
-0.24,1.61,0.73,-129.78,-33.7463.63,
-0.19,1.44,0.71,-137.83,-41.7264.82,
-0.2,1.27,0.79,-148.68,-43.0566.43,
-0.27,1.25,0.88,-154.98,-38.8563.28,
-0.26,1.29,0.91,-158.83,-26.6056.56,
-0.24,1.27,0.9,-161.49,-5.8849.98,
-0.33,1.12,0.88,-149.1,-0.1444.59,
-0.41,0.97,0.92,-132.23,-2.5242.28,
-0.42,0.9,0.93,-111.37,-9.8737.73,
-0.39,0.85,0.85,-83.93,-24.0132.55,
-0.25,0.85,0.83,-54.53,-32.5527.44,
-0.05,0.82,0.9,-31.15,-28.9120.09,
0.11,0.83,0.96,-16.24,-24.2211.41,
0.2,0.81,0.99,-2.87,-18.484.06,
0.19,0.79,0.93,3.15,-13.3,
0.18,0.73,0.75,8.75,-7.91,
0.16,0.52,0.62,13.72,1.40-1.05,
0.09,0.53,0.5,22.75,6.16-3.99,
0.01,0.46,0.38,32.41,5.88-7.84,
-0.02,0.37,0.29,44.03,3.71-12.53,
-0.04,0.29,0.24,52.92,1.19-17.22,
-0.03,0.25,0.24,66.36,-26.39,
-0.06,0.19,0.27,78.26,-35.28,
-0.07,0.2,0.33,89.53,-47.11,
-0.08,0.2,0.4,99.26,-53.48,
-0.12,0.21,0.43,109.13,-58.73,
-0.13,0.23,0.46,110.46,-54.53,
-0.16,0.34,0.46,103.88,-48.37,
-0.14,0.37,0.38,95.69,3.22-45.78,
-0.14,0.38,0.29,89.25,8.68-47.11,
-0.17,0.36,0.21,83.51,11.48-47.39,
-0.18,0.4,0.15,80.5,10.08-45.01,
-0.18,0.41,0.13,75.95,1.40-39.90,
-0.14,0.38,0.18,77.77,-48.02,
-0.12,0.42,0.27,84.77,-60.9,
-0.13,0.49,0.37,91.7,-75.6,
-0.16,0.68,0.46,99.89,-88.62,
-0.18,0.86,0.55,108.36,-100.52,
-0.08,0.95,0.64,115.99,-99.19,
-0.01,1.03,0.64,112,-95.41,
0.04,1.03,0.5,100.52,-91.77,
0.1,0.91,0.56,91.98,-87.78,
0.13,0.81,0.49,83.23,-82.46,
0.12,0.73,0.49,74.13,-78.54,
0.12,0.74,0.51,67.76,-77.07,
0.1,0.81,0.54,60.83,-80.43,
0.08,0.92,0.57,48.02,-86.03,
0.07,1.01,0.7,35.84,-90.02,
0.06,1.07,0.87,22.05,-91.07,
0.01,1.12,0.93,7.56,-88.2,
-0.04,1.09,1.11,-10.78,-77.14,
-0.04,1.2,1.11,-14.56,-64.82,
0.01,1.23,0.8,-7.7,-64.19,
0.02,1.22,0.38,-10.36,-82.464.90,
0.02,1.18,0.08,-7.35,-105.0719.11,
0.05,1.24,-0.01,1.05,-103.2533.81,
0.06,1.17,0.01,21.49,-67.2743.40,
0.01,1.27,0.33,49.14,-10.6438.08,
-0.07,1.62,0.61,38.5,1.0522.75,
-0.01,1.85,0.32,1.82,-19.3221.56,
0.03,1.92,0.43,-15.05,-34.9315.40,
0.03,1.92,0.56,-19.74,-42.7014.28,
0,1.74,0.5,-23.38,-31.15,
-0.13,1.39,0.34,-29.82,-20.51,
-0.18,1.22,0.21,-24.01,-35.84,
-0.24,1.04,0.22,3.08,-56.77,
-0.27,0.96,0.29,30.8,-73.64,
-0.24,1.05,0.27,56,-80.85,
-0.18,1.13,0.08,80.15,-87.15,
-0.12,1.17,-0.04,88.34,-100.59,
0.03,1.13,-0.06,84.7,-106.89,
0.07,1.09,-0.09,71.54,-110.81,
0.1,1.02,0.01,53.06,-103.88,
0.09,0.97,0.01,46.55,-93.38,
0.06,0.9,0.02,42.49,-85.75,
0.02,0.87,0.04,39.06,-83.37,
-0.04,0.8,0.05,39.76,-89.18,
-0.09,0.79,0.11,43.12,-94.71,
-0.18,0.8,0.14,43.4,-100.03,
-0.23,0.81,0.11,39.97,-109.06,
-0.2,0.79,0.08,37.31,-117.04,
-0.14,0.82,0.09,33.39,-122.43,
-0.09,0.87,0.1,28.49,-125.09,
-0.01,0.94,0.12,23.17,-125.37,
0.05,1.01,0.16,17.71,-124.88,
0.11,1.06,0.2,10.57,-121.8,
0.11,1.11,0.24,4.34,-117.04,
0.12,1.1,0.25,-0.63,-110.74,
0.12,1.05,0.24,-6.09,-102.48,
0.12,0.98,0.22,-9.52,-97.09,
0.16,0.94,0.22,-10.43,-89.81,
0.19,0.93,0.22,-10.5,-83.37,
0.19,0.94,0.23,-8.82,-76.37,
0.18,0.98,0.18,-5.95,-70.42,
0.16,1.02,0.15,-3.71,-67.34,
0.16,1.05,0.14,-3.36,-66.29,
0.16,1.07,0.14,-5.04,-64.96,
0.14,1.07,0.16,-6.86,-62.16,
0.11,1.04,0.19,-7.98,-58.66,
0.06,1.01,0.2,-6.65,-56.56,
0.02,0.98,0.18,-4.34,-56.91,
-0.03,0.95,0.21,-2.38,-60.34,
-0.07,0.92,0.23,0.14,-65.03,
-0.12,0.91,0.21,4.55,-70.21,
-0.15,0.91,0.15,5.6,-75.88,
-0.14,0.91,0.08,4.55,-85.75,
-0.08,0.93,0.06,1.96,-95.76,
-0.04,0.94,0.05,-1.12,-104.3,
-0.02,0.96,0.08,-3.43,-109.62,
0.01,0.98,0.07,-6.23,-111.72,
0,0.98,0.07,-7.77,-115.36,
-0.01,0.98,0.07,-8.05,-119.28,
-0.03,0.98,0.12,-6.72,-121.17,
-0.06,0.97,0.15,-2.31,-120.68,
-0.03,1,0.15,0.35,-119.21,
0.01,1,0.16,-2.8,-116.55,
0.08,1.01,0.18,-7.42,-111.51,
0.11,1,0.18,-11.41,-102.13,
0.13,1.01,0.16,-16.1,-92.68,
0.12,0.99,0.19,-19.67,-83.65,
0.11,0.97,0.23,-22.89,-72.94,
0.08,0.97,0.25,-25.55,-60.9,
0.01,0.97,0.26,-27.09,-51.45,
-0.06,0.96,0.26,-27.58,-47.81,
-0.13,0.96,0.27,-26.6,-47.53,
-0.18,0.95,0.28,-24.36,-49.42,
-0.23,0.94,0.29,-22.05,-53.2,
-0.26,0.95,0.3,-20.79,-58.45,
-0.27,0.92,0.29,-20.51,-64.82,
-0.27,0.9,0.28,-20.02,-71.54,
-0.25,0.89,0.28,-19.32,-76.23,
-0.23,0.88,0.27,-18.97,-80.64,
-0.22,0.86,0.28,-19.39,-83.86,
-0.21,0.84,0.26,-18.97,-84.98,
-0.19,0.86,0.24,-19.04,-85.05,
-0.17,0.89,0.24,-19.67,-85.47,
-0.16,0.9,0.26,-20.02,-86.38,
-0.15,0.94,0.29,-20.23,-87.36,
-0.17,0.97,0.32,-18.83,-88.48,
-0.19,0.99,0.35,-17.43,-91.63,
-0.19,1.02,0.37,-16.66,-95.27,
-0.19,1.03,0.4,-14.84,-98.98,
-0.17,1.04,0.44,-14,-101.99,
-0.17,1.04,0.45,-14.7,-103.18,
-0.18,1.02,0.46,-16.45,-104.51,
-0.18,1.01,0.45,-19.18,-106.19,
-0.19,1,0.44,-22.05,-109.41,
-0.17,0.96,0.44,-25.41,-111.72,
-0.15,0.92,0.44,-27.72,-112.63,
-0.12,0.89,0.46,-27.93,-111.51,
-0.11,0.88,0.46,-28.14,-109.06,
-0.11,0.88,0.46,-26.04,-107.38,
-0.13,0.89,0.47,-25.13,-106.54,
-0.17,0.89,0.48,-22.96,-108.01,
-0.21,0.9,0.48,-18.76,-109.83,
-0.24,0.92,0.48,-15.19,-112.77,
-0.25,0.92,0.45,-14.21,-115.85,
-0.25,0.89,0.42,-15.33,-119,
-0.24,0.87,0.42,-16.94,-121.87,
-0.23,0.89,0.42,-20.3,-124.18,
-0.2,0.9,0.39,-22.05,-129.71,
-0.19,0.91,0.37,-22.26,-138.74,
-0.17,0.9,0.39,-23.52,-146.16,
-0.16,0.87,0.41,-25.76,-152.81,
-0.15,0.84,0.41,-26.18,-158.76,
-0.16,0.83,0.42,-25.41,-166.04,
-0.12,0.8,0.42,-23.1,-173.18,
-0.09,0.78,0.41,-20.93,-180.25,
-0.03,0.77,0.4,-19.81,-186.13,
0.02,0.75,0.39,-15.96,-187.74,
0.07,1.11,0.5,-129.08,8.1971.75,
0.09,1.14,0.5,-125.37,9.5273.50,
0.06,1.18,0.47,-123.69,9.2473.08,
0.06,1.07,0.45,-121.31,11.2071.26,
0.06,0.91,0.38,-111.23,14.7768.81,
0.04,0.82,0.32,-99.33,20.3065.38,
-0.01,0.76,0.31,-89.6,27.7260.06,
-0.01,0.74,0.34,-82.67,29.8255.30,
0.01,0.7,0.36,-79.17,27.1652.01,
-0.01,0.72,0.47,-80.36,19.4647.95,
-0.02,0.74,0.57,-89.04,10.1545.29,
-0.02,0.74,0.64,-98.28,6.9345.92,
-0.02,0.74,0.62,-103.32,9.5248.16,
-0.04,0.68,0.53,-114.31,17.4349.35,
-0.05,0.61,0.44,-119.42,28.2849.56,
-0.03,0.56,0.38,-115.85,36.6849.14,
-0.01,0.55,0.37,-107.52,38.2250.68,
0.03,0.53,0.42,-96.11,32.9750.19,
0.04,0.56,0.44,-89.95,25.6250.89,
0.1,0.54,0.44,-87.22,22.9652.15,
0.08,0.5,0.46,-85.12,24.9948.86,
0.07,0.49,0.46,-81.41,28.3546.20,
0.07,0.51,0.44,-78.26,29.8943.47,
0.02,0.56,0.46,-81.34,32.5548.51,
0.03,0.45,0.48,-74.13,32.6246.34,
-0.12,0.43,0.51,-70.56,31.8543.89,
-0.02,0.38,0.55,-64.54,30.7340.74,
-0.06,0.36,0.58,-53.76,28.9134.23,
-0.05,0.29,0.61,-50.89,26.6731.78,
0,0.32,0.64,-47.32,22.8229.26,
0.02,0.33,0.66,-40.95,20.5128.63,
0.03,0.31,0.67,-32.27,21.5626.18,
0.01,0.31,0.67,-26.67,20.3723.10,
0.01,0.34,0.68,-16.73,18.4820.02,
0.03,0.36,0.71,-3.43,14.6316.38,
0.03,0.44,0.78,12.88,7.9815.05,
0.11,0.33,0.81,26.11,4.7611.06,
0.15,0.28,0.87,45.5,4.627.07,
0.22,0.29,0.94,54.32,9.032.80,
0.25,0.32,0.95,59.29,13.51-0.56,
0.25,0.38,0.91,62.02,14.42-0.35,
0.24,0.51,0.9,53.13,6.443.57,
0.24,0.62,0.92,51.59,-8.549.03,
0.24,0.48,0.88,54.81,-20.8616.31,
0.22,0.4,0.83,77.77,-31.5720.23,
0.16,0.36,0.74,110.25,-35.6319.88,
0.11,0.45,0.91,129.22,-33.8120.86,
0.02,1.17,1.35,88.2,-24.4318.97,
-0.01,1.31,1.16,50.12,-6.304.62,
-0.08,1.67,1.14,56.14,21.42-8.68,
-0.01,1.52,0.87,77.28,34.93-18.55,
-0.07,1.15,0.74,96.81,35.07-32.20,
-0.02,1.06,0.63,96.18,36.89-39.34,
0.05,0.82,0.55,93.1,37.31-44.94,
0.07,0.66,0.48,87.64,34.93-46.34,
0.07,0.6,0.4,84.84,31.01-45.57,
0.03,0.52,0.39,87.36,27.09-44.38,
-0.03,0.58,0.38,91.98,17.92-44.17,
-0.08,0.67,0.4,77.98,12.25-43.47,
-0.09,0.69,0.4,70.63,8.19-41.09,
-0.12,0.73,0.41,64.4,3.85-40.11,
-0.15,0.77,0.44,65.1,-42.42,
-0.14,0.88,0.45,68.53,-46.2,
-0.1,0.98,0.44,78.33,-53.06,
-0.08,1.06,0.42,82.46,-55.86,
-0.07,1.04,0.37,88.13,-62.93,
-0.01,0.98,0.34,99.12,-68.18,
0.03,0.95,0.32,103.53,-74.27,
0.07,0.92,0.32,105.35,-80.5,
0.13,0.87,0.27,104.23,-82.6,
0.19,0.88,0.25,101.85,-83.37,
0.22,0.87,0.25,100.31,-80.71,
0.18,0.9,0.27,96.46,-80.5,
0.23,0.9,0.29,94.64,-72.59,
0.22,0.91,0.33,85.61,-63.42,
0.21,0.89,0.32,76.86,-55.16,
0.17,0.91,0.3,69.37,-47.88,
0.13,0.89,0.3,63.7,-39.83,
0.11,0.88,0.28,58.1,-33.53,
0.07,0.86,0.27,54.46,-31.43,
0.04,0.81,0.24,55.86,-32.48,
0.01,0.78,0.22,58.52,-33.32,
0.02,0.78,0.18,59.22,-35.49,
0.05,0.77,0.15,59.71,-37.59,
0.07,0.74,0.16,61.74,-33.81,
0.11,0.71,0.16,62.02,11.27-29.54,
0.14,0.72,0.13,65.1,19.25-29.40,
0.13,0.73,0.14,66.01,26.60-26.39,
0.15,0.77,0.18,64.26,33.25-23.03,
0.14,0.79,0.2,63.77,38.64-19.46,
0.12,0.84,0.2,62.86,41.23-16.73,
0.09,0.9,0.2,58.45,41.93-11.90,
0.05,0.91,0.21,53.83,41.72-9.80,
0,0.97,0.2,47.04,39.13-8.54,
-0.04,0.94,0.2,43.05,38.22-5.04,
-0.01,0.98,0.18,40.32,38.43-7.35,
-0.02,0.94,0.16,42.28,38.71-8.61,
-0.02,0.89,0.15,43.4,38.85-9.03,
0,0.86,0.15,43.26,39.83-12.74,
0.03,0.84,0.12,42.77,41.72-15.82,
0.03,0.84,0.1,45.01,44.10-17.85,
0.02,0.91,0.08,46.76,45.22-20.44,
0.01,0.99,0.05,45.08,45.22-23.45,
0,1.04,0.06,41.58,44.66-25.27,
-0.02,1.04,0.08,36.96,42.77-25.34,
-0.03,1.03,0.09,31.92,38.43-24.99,
-0.03,1,0.1,24.92,33.74-26.53,
-0.06,1.01,0.1,19.74,29.61-28.84,
-0.07,1,0.08,16.73,24.50-32.34,
-0.09,1.01,0.08,14.28,18.13-36.05,
-0.09,1.04,0.09,13.09,11.90-40.81,
-0.06,1.08,0.1,10.99,5.60-43.47,
-0.03,1.12,0.06,7.07,1.26-45.85,
0.01,1.13,0.02,-1.12,-47.18,
0.05,1.13,-0.01,-5.74,-45.85,
0,1.11,0.04,-5.11,-42,
-0.01,1.13,0.12,-2.24,-35.63,
-0.04,1.09,0.15,-1.05,-24.15,
-0.01,1.11,0.15,-3.08,1.19-15.05,
0.06,1.09,0.16,-5.53,7.42-14.07,
0.15,1.05,0.2,-6.09,14.14-11.41,
0.21,1.07,0.21,-6.51,16.80-6.79,
0.23,1.08,0.17,-11.41,16.59-4.69,
0.23,1.12,0.13,-17.08,17.430.63,
0.2,1.19,0.09,-23.8,20.516.79,
0.17,1.25,0.05,-29.82,23.7311.90,
0.14,1.34,0,-39.62,26.2516.94,
0.09,1.42,0.12,-52.01,30.4520.86,
0,1.44,0.05,-64.54,35.0724.85,
-0.09,1.39,0.07,-76.65,36.8231.64,
-0.14,1.29,0.07,-87.57,36.7537.24,
-0.18,1.19,0.05,-97.86,36.0542.56,
-0.19,1.03,0.04,-107.59,36.1248.09,
-0.23,0.94,0.07,-118.16,37.3853.06,
-0.25,0.88,0.15,-126.91,39.4156.84,
-0.3,0.84,0.23,-135.94,39.4860.55,
-0.34,0.84,0.28,-141.61,37.9464.40,
-0.39,0.92,0.3,-147.21,29.8264.75,
-0.4,1,0.28,-151.55,21.4964.40,
-0.38,1.09,0.28,-145.74,14.2161.53,
-0.32,1.15,0.26,-135.31,8.8957.82,
-0.19,1.15,0.24,-125.86,9.4555.58,
-0.11,1.03,0.24,-112.91,12.3256.28,
-0.06,1.06,0.25,-105.49,34.7957.12,
-0.01,1.08,0.26,-100.94,28.2155.09,
0,1.07,0.23,-98.28,38.5751.87,
-0.02,0.96,0.22,-90.16,47.0450.54,
-0.04,0.86,0.24,-80.15,54.3251.80,
-0.09,0.84,0.26,-73.15,61.7452.85,
-0.13,0.78,0.3,-70,68.9555.65,
-0.17,0.73,0.35,-63.56,74.3457.47,
-0.15,0.7,0.36,-57.12,77.5659.01,
-0.12,0.67,0.34,-51.59,77.9160.97,
-0.1,0.66,0.33,-48.23,75.3962.86,
-0.05,0.66,0.36,-47.46,70.2166.08,
-0.01,0.7,0.39,-47.39,62.0967.69,
0.05,0.72,0.44,-48.86,50.9671.54,
0.13,0.75,0.49,-47.04,40.0477.07,
0.14,0.75,0.48,-44.52,36.0582.74,
0.17,0.7,0.45,-36.75,36.9690.44,
0.16,0.68,0.4,-28.35,43.8296.74,
0.13,0.69,0.33,-19.25,52.78102.27,
0.07,0.73,0.26,-10.36,59.64102.27,
0.02,0.76,0.23,-1.12,63.4297.86,
-0.04,0.78,0.22,9.17,61.4691.00,
-0.07,0.76,0.24,20.58,56.8483.02,
-0.09,0.73,0.26,35.07,53.8375.39,
-0.07,0.69,0.3,46.06,53.4869.37,
-0.06,0.66,0.34,51.45,54.7460.20,
-0.05,0.65,0.39,51.94,56.7055.65,
0,0.71,0.41,49.84,61.0451.31,
0.01,0.72,0.42,43.33,65.3145.92,
0.04,0.74,0.42,34.09,68.6740.11,
0.09,0.79,0.44,29.82,72.1033.60,
0.1,0.78,0.4,28.56,73.0127.02,
0.11,0.77,0.37,29.05,73.0821.21,
0.09,0.77,0.37,28.28,72.8016.38,
0.08,0.78,0.39,27.65,73.2210.78,
0.06,0.76,0.42,28.07,74.345.11,
0.05,0.73,0.42,32.13,76.79-0.49,
0.04,0.71,0.47,36.4,80.36-4.13,
0.06,0.73,0.51,42.35,85.96-7.70,
0.09,0.75,0.57,46.62,89.25-7.21,
0.11,0.83,0.62,51.1,89.25-3.92,
0.14,0.98,0.61,51.73,83.234.06,
0.14,1.12,0.57,42.42,72.2416.31,
0.07,1.18,0.58,32.9,62.5825.34,
0.01,1.28,0.67,24.92,57.7532.41,
0.06,1.48,0.78,14.14,53.6941.37,
0.19,1.42,0.82,0.42,46.3449.00,
0.3,1.26,0.75,-11.34,38.2256.56,
0.34,1.03,0.64,-22.19,34.8662.79,
0.32,0.79,0.58,-22.05,35.2866.15,
0.28,0.69,0.48,-10.57,39.0663.63,
0.17,0.73,0.42,8.05,49.9155.86,
0.04,0.94,0.37,31.08,64.5448.23,
-0.17,1.14,0.27,50.47,75.5342.21,
-0.27,1.26,0.1,66.5,81.2035.49,
-0.26,1.27,0.01,72.24,84.6330.73,
-0.19,1.24,0.17,62.86,83.0926.32,
-0.11,1.19,0.26,46.83,70.0027.72,
-0.02,0.99,0.23,34.58,58.3827.93,
0.02,0.84,0.18,27.3,55.3027.93,
0.12,0.8,0.18,24.92,68.2525.48,
0.05,0.76,0.14,7.84,83.1620.72,
-0.05,0.7,0.11,-4.69,101.2911.41,
-0.14,0.65,0,0.56,112.983.08,
-0.22,0.67,-0.11,19.88,110.74-3.29,
-0.3,0.77,-0.17,35.35,97.79-8.82,
-0.35,0.88,-0.13,44.1,72.31-11.69,
-0.33,1,-0.01,56.14,55.86-12.53,
-0.17,1.17,0.12,68.95,46.90-11.48,
-0.09,1.26,0.14,70.35,35.91-8.61,
0.04,1.25,0.16,68.04,24.71-4.27,
0.13,1.23,0.17,64.05,19.391.82,
0.16,1.16,0.16,56.63,20.936.44,
0.11,1.1,0.16,48.3,23.808.40,
0.05,1.03,0.15,36.61,26.817.70,
0,0.93,0.11,34.16,25.906.09,
0.02,0.88,0.06,38.5,23.245.95,
0,0.9,0.06,42.28,21.142.52,
-0.01,0.93,0.1,45.99,21.70-3.64,
-0.01,0.96,0.16,48.79,29.75-10.57,
0.01,0.96,0.18,49.49,39.06-16.87,
0.02,0.96,0.17,51.1,47.95-22.05,
0.02,0.97,0.15,50.47,54.18-25.83,
0.03,0.94,0.16,48.23,56.98-27.51,
0.04,0.97,0.15,45.43,57.61-27.02,
0.03,0.96,0.14,41.58,57.05-27.09,
0.04,0.94,0.13,38.92,54.60-27.30,
0.04,0.9,0.12,37.24,51.52-26.88,
0.02,0.85,0.09,36.82,46.20-25.06,
0,0.81,0.07,36.47,40.25-23.66,
-0.01,0.77,0.05,37.59,35.21-23.73,
-0.02,0.76,0.04,40.32,31.99-24.64,
-0.04,0.77,0.02,43.68,29.82-27.51,
-0.05,0.81,0,47.53,30.94-31.99,
-0.06,0.86,0.01,50.68,33.74-37.03,
-0.06,0.92,0.02,48.86,36.47-41.09,
-0.06,0.97,0.03,43.4,37.52-45.78,
-0.03,1.02,0.05,37.17,38.01-50.12,
-0.03,1.02,0.07,28.21,37.52-52.64,
-0.06,1.03,0.08,21.42,34.86-53.76,
-0.09,1.06,0.09,11.62,27.37-55.16,
-0.09,1.05,0.08,-0.91,17.57-53.27,
-0.06,1.05,0.1,-10.29,10.50-49.42,
-0.02,1.04,0.16,-15.47,9.80-41.51,
-0.04,1.04,0.2,-17.5,10.08-31.71,
-0.08,1.04,0.25,-17.71,8.61-19.74,
-0.12,1.09,0.24,-15.75,5.25-7.28,
-0.12,1.13,0.16,-13.51,2.871.89,
-0.02,1.14,0.14,-11.9,6.096.02,
0.08,1.15,0.18,-14.49,11.697.91,
0.12,1.18,0.2,-23.1,15.269.24,
0.22,1.24,0.2,-33.39,15.059.87,
0.29,1.34,0.18,-45.71,17.9912.25,
0.31,1.42,0.11,-66.08,24.2916.66,
0.3,1.47,0,-86.1,30.8722.54,
0.27,1.44,-0.06,-105.98,39.0630.52,
0.22,1.27,0.02,-117.95,49.9144.31,
0.09,1.07,0.09,-123.9,59.5757.26,
-0.08,0.95,0.14,-134.89,67.1368.25,
-0.21,0.85,0.22,-145.95,71.1275.60,
-0.31,0.85,0.26,-151.97,71.4079.59,
-0.37,0.94,0.29,-151.41,70.2880.43,
-0.39,1.08,0.33,-144.41,70.0776.16,
-0.4,1.18,0.32,-139.09,66.4369.23,
-0.3,1.15,0.3,-127.89,63.5667.06,
-0.18,1.13,0.24,-111.09,62.5165.80,
-0.08,1.09,0.17,-94.15,66.1564.40,
-0.06,1.13,0.14,-81.83,73.0860.06,
-0.02,1.09,0.14,-79.87,77.0756.84,
0.04,1.09,0.13,-80.01,79.6636.19,
0.08,1.05,0.13,-82.18,79.8753.20,
0.07,1.02,0.15,-82.81,75.2555.58,
