aX,aY,aZ,gX,gY,gZ
0.11,0.94,0.26,0.98,-1.331.05,
0.11,0.94,0.27,0.91,-1.260.91,
0.11,0.94,0.27,0.84,-1.121.05,
0.11,0.94,0.27,0.77,-1.121.05,
0.11,0.94,0.27,0.77,-1.120.70,
0.11,0.94,0.27,0.77,-0.980.42,
0.12,0.93,0.27,0.77,-0.700.56,
0.11,0.93,0.26,0.84,-0.910.77,
0.12,0.94,0.26,0.84,-0.770.77,
0.12,0.94,0.26,0.91,-0.770.77,
0.11,0.93,0.26,1.05,-0.980.84,
0.11,0.94,0.26,1.05,-0.980.84,
0.11,0.94,0.26,1.12,-1.050.98,
0.11,0.94,0.27,1.12,-0.980.70,
0.11,0.94,0.26,1.19,-0.840.91,
0.11,0.94,0.27,1.19,-0.770.84,
0.11,0.94,0.27,1.26,-0.700.49,
0.11,0.94,0.27,1.12,-0.560.70,
0.11,0.94,0.27,1.19,-0.490.70,
0.12,0.94,0.27,0.98,-0.420.49,
0.11,0.94,0.27,1.12,-0.280.70,
0.12,0.93,0.27,1.12,-0.281.26,
0.11,0.94,0.26,1.12,-0.141.12,
0.11,0.94,0.27,1.12,-0.140.98,
0.11,0.94,0.27,1.19,0.071.12,
0.11,0.94,0.27,1.26,0.000.49,
0.11,0.94,0.27,1.26,0.280.91,
0.11,0.93,0.27,1.26,0.140.77,
0.12,0.93,0.27,1.12,0.000.91,
0.11,0.93,0.26,1.19,-0.140.77,
0.12,0.93,0.26,1.33,-0.280.91,
0.11,0.94,0.27,1.47,-0.281.19,
0.12,0.94,0.27,1.47,-0.071.19,
0.11,0.94,0.26,1.61,0.281.26,
0.11,0.94,0.26,1.47,0.421.05,
0.11,0.94,0.26,1.33,0.211.40,
0.11,0.94,0.26,1.26,0.140.91,
0.11,0.94,0.26,1.05,0.071.19,
0.11,0.93,0.26,1.05,-0.070.98,
0.11,0.94,0.26,1.05,-0.141.05,
0.11,0.94,0.27,0.98,-0.211.12,
0.11,0.94,0.27,0.91,0.001.12,
0.11,0.94,0.27,0.98,-0.141.19,
0.11,0.94,0.27,1.12,-0.070.91,
0.11,0.94,0.27,1.19,0.070.70,
0.11,0.94,0.27,1.4,0.000.98,
0.11,0.94,0.26,1.54,-0.070.77,
0.11,0.94,0.27,1.68,0.070.84,
0.11,0.94,0.27,1.47,0.141.05,
0.11,0.94,0.26,1.4,0.070.98,
0.11,0.94,0.26,1.47,0.280.77,
0.11,0.94,0.26,1.47,0.351.12,
0.11,0.94,0.27,1.4,0.350.98,
0.11,0.94,0.26,1.33,0.141.19,
0.11,0.94,0.27,1.26,0.001.40,
0.11,0.94,0.26,1.33,0.001.33,
0.11,0.94,0.26,1.33,-0.211.33,
0.11,0.94,0.26,1.26,-0.211.26,
0.11,0.94,0.26,1.33,-0.071.19,
0.11,0.94,0.26,1.33,0.000.91,
0.11,0.94,0.26,1.33,0.000.56,
0.11,0.94,0.27,1.26,-0.210.98,
0.11,0.94,0.26,1.19,-0.070.91,
0.11,0.94,0.26,1.12,0.071.12,
0.11,0.94,0.26,1.19,0.141.12,
0.11,0.94,0.26,1.26,0.211.26,
0.11,0.94,0.26,1.26,0.211.26,
0.11,0.94,0.26,1.26,0.141.26,
0.11,0.94,0.26,1.33,0.001.12,
0.11,0.94,0.26,1.33,-0.070.98,
0.11,0.94,0.26,1.19,-0.070.77,
0.11,0.94,0.26,1.26,-0.280.56,
0.11,0.94,0.26,1.19,-0.421.19,
0.11,0.94,0.26,1.12,-0.280.91,
0.11,0.94,0.26,0.98,-0.491.12,
0.11,0.94,0.26,1.05,-0.421.05,
0.11,0.94,0.26,0.98,-0.350.91,
0.11,0.94,0.26,0.98,-0.281.12,
0.11,0.94,0.26,0.84,-0.351.19,
0.11,0.94,0.26,0.98,-0.280.91,
0.11,0.94,0.26,0.98,-0.350.98,
0.11,0.94,0.26,0.98,-0.421.12,
0.11,0.94,0.26,0.91,-0.421.26,
0.11,0.94,0.26,0.91,-0.421.26,
0.11,0.94,0.26,0.91,-0.491.40,
0.11,0.94,0.26,0.84,-0.421.61,
0.11,0.94,0.26,0.77,-0.421.54,
0.11,0.94,0.26,0.77,-0.491.47,
0.11,0.94,0.26,0.7,-0.421.12,
0.11,0.94,0.26,0.63,-0.421.12,
0.11,0.94,0.26,0.84,-0.630.98,
0.11,0.94,0.26,0.7,-0.911.12,
0.11,0.94,0.26,0.56,-0.911.05,
0.11,0.94,0.26,0.63,-1.050.91,
0.11,0.94,0.26,0.63,-0.840.91,
0.11,0.94,0.26,0.77,-0.701.05,
0.11,0.94,0.26,0.77,-0.420.84,
0.11,0.94,0.26,0.7,-0.210.77,
0.11,0.94,0.26,0.77,-0.140.91,
0.11,0.94,0.26,0.77,-0.140.77,
0.11,0.93,0.27,0.98,-0.490.98,
0.11,0.94,0.27,0.98,-0.560.91,
0.11,0.94,0.26,0.98,-0.700.70,
0.12,0.94,0.26,0.98,-0.911.19,
0.11,0.94,0.26,0.84,-0.771.05,
0.11,0.94,0.26,0.77,-0.840.98,
0.11,0.94,0.26,0.84,-0.421.12,
0.11,0.94,0.26,0.84,-0.140.91,
0.11,0.94,0.26,0.77,17.780.98,
0.11,0.94,0.26,0.7,-0.071.26,
0.11,0.94,0.26,0.84,-0.210.98,
0.11,0.94,0.26,0.7,-0.351.05,
0.11,0.94,0.26,0.84,-0.351.26,
0.11,0.94,0.26,0.91,-0.421.19,
0.11,0.94,0.26,0.91,-0.421.19,
0.11,0.94,0.26,0.91,-0.351.12,
0.11,0.94,0.26,0.84,-0.351.05,
0.11,0.94,0.27,0.63,-0.211.40,
0.11,0.94,0.26,0.7,-0.141.12,
0.11,0.94,0.26,0.63,-0.071.26,
0.11,0.94,0.26,0.63,0.001.19,
0.11,0.94,0.27,0.7,-0.140.98,
0.11,0.94,0.26,0.56,-0.211.40,
0.11,0.94,0.27,0.7,-0.281.12,
0.11,0.94,0.27,0.7,-0.421.26,
0.11,0.94,0.26,0.7,-0.420.91,
0.11,0.94,0.26,0.63,-0.490.98,
0.11,0.94,0.26,0.63,-0.631.33,
0.11,0.94,0.26,0.63,-0.771.12,
0.11,0.94,0.26,0.63,-0.770.63,
0.11,0.94,0.26,0.56,-0.840.98,
0.11,0.94,0.26,0.49,-0.771.05,
0.11,0.94,0.26,0.7,-0.771.05,
0.11,0.94,0.26,0.7,-0.491.19,
0.11,0.94,0.27,0.77,-0.420.91,
0.11,0.94,0.26,0.63,-0.490.91,
0.11,0.94,0.26,0.7,-0.630.91,
0.11,0.94,0.27,0.77,-0.770.84,
0.11,0.94,0.26,0.77,-0.840.98,
0.12,0.94,0.26,0.77,-0.910.91,
0.12,0.94,0.26,0.77,-0.910.84,
0.12,0.94,0.26,0.77,-0.630.91,
0.12,0.94,0.26,0.77,-0.490.91,
0.11,0.94,0.26,0.84,-0.350.98,
0.12,0.94,0.27,1.05,-0.140.91,
0.11,0.94,0.27,1.12,0.001.05,
0.12,0.94,0.27,1.12,-0.070.98,
0.11,0.93,0.27,1.12,0.140.70,
0.11,0.93,0.27,1.12,0.070.98,
0.11,0.93,0.27,1.12,0.001.19,
0.12,0.93,0.27,1.19,0.071.05,
0.12,0.94,0.27,1.19,0.211.05,
0.11,0.94,0.27,1.12,0.351.12,
0.11,0.94,0.27,1.05,0.350.98,
0.11,0.94,0.26,0.84,0.071.54,
0.11,0.94,0.26,0.77,0.071.12,
0.11,0.94,0.26,0.77,-0.140.63,
0.11,0.93,0.26,0.84,-0.280.70,
0.11,0.93,0.27,1.05,-0.350.84,
0.11,0.93,0.27,1.33,-0.210.77,
0.11,0.94,0.27,1.4,-0.211.19,
0.11,0.94,0.26,1.54,0.071.26,
0.11,0.94,0.26,1.47,0.280.98,
0.11,0.94,0.26,1.47,0.351.19,
0.11,0.94,0.26,1.47,0.420.98,
0.11,0.94,0.26,1.47,0.280.98,
0.11,0.94,0.26,1.47,0.071.05,
0.11,0.94,0.26,1.33,-0.350.98,
0.11,0.94,0.26,1.33,-0.420.98,
0.11,0.94,0.26,1.26,-0.351.12,
0.11,0.94,0.27,1.26,-0.141.05,
0.11,0.94,0.27,1.33,0.001.05,
0.11,0.94,0.26,1.19,0.421.12,
0.11,0.94,0.26,1.12,0.560.98,
0.12,0.94,0.26,0.91,0.841.40,
0.12,0.94,0.26,0.98,0.841.61,
0.12,0.94,0.26,1.05,0.771.61,
0.11,0.94,0.26,1.12,0.701.54,
0.11,0.94,0.26,1.12,0.631.96,
0.11,0.94,0.26,1.26,0.421.82,
0.1,0.94,0.26,1.19,0.211.61,
0.1,0.94,0.26,1.33,0.002.10,
0.1,0.94,0.26,1.19,0.281.47,
0.11,0.94,0.26,1.19,0.351.40,
0.1,0.94,0.26,1.05,0.211.33,
0.11,0.94,0.26,0.98,0.281.33,
0.11,0.94,0.26,0.98,0.070.91,
0.11,0.94,0.26,0.77,0.000.98,
0.11,0.94,0.26,0.77,-0.351.19,
0.11,0.94,0.26,0.7,-0.561.05,
0.11,0.94,0.26,0.7,-0.561.12,
0.11,0.94,0.26,0.63,-0.701.12,
0.11,0.94,0.26,0.84,-0.840.91,
0.11,0.94,0.26,0.77,-0.771.26,
0.11,0.94,0.26,0.77,-0.701.05,
0.11,0.94,0.26,0.77,-0.981.05,
0.11,0.94,0.26,0.63,-1.120.98,
0.11,0.94,0.26,0.63,-1.260.84,
0.11,0.94,0.26,0.63,-1.470.98,
0.11,0.94,0.26,0.56,-1.680.70,
0.11,0.94,0.26,0.77,-1.751.26,
0.11,0.94,0.26,0.63,-1.751.26,
0.11,0.94,0.26,0.63,-1.611.26,
0.11,0.94,0.26,0.63,-1.611.26,
0.11,0.95,0.26,0.56,-1.471.19,
0.11,0.94,0.26,0.49,-1.191.19,
0.11,0.94,0.26,0.35,-1.261.05,
0.11,0.94,0.26,0.28,-1.050.91,
0.11,0.94,0.26,0.28,-1.260.84,
0.11,0.94,0.26,0.21,-1.261.05,
0.11,0.94,0.26,0.21,-1.330.98,
0.12,0.94,0.26,0.14,-1.331.26,
0.11,0.94,0.26,0.35,-1.191.19,
0.12,0.94,0.27,0.56,-0.981.05,
0.12,0.94,0.27,0.7,-0.771.12,
0.11,0.94,0.26,0.84,-0.701.19,
0.11,0.94,0.26,0.84,-0.491.05,
0.12,0.94,0.26,0.7,-0.491.33,
0.11,0.94,0.26,0.63,-0.421.40,
0.12,0.94,0.26,0.63,-0.560.98,
0.11,0.94,0.26,0.63,-0.561.54,
0.11,0.94,0.26,0.42,-0.421.82,
0.11,0.94,0.27,0.42,-0.281.47,
0.11,0.94,0.27,0.42,-0.281.54,
0.11,0.94,0.26,0.28,-0.281.82,
0.11,0.94,0.26,0.35,-0.351.40,
0.11,0.94,0.26,0.56,-0.491.40,
0.12,0.94,0.26,0.56,-0.491.47,
0.11,0.94,0.26,0.56,-0.351.47,
0.11,0.94,0.26,0.77,-0.351.26,
0.11,0.94,0.26,0.7,-0.141.19,
0.11,0.94,0.27,0.7,-0.070.84,
0.11,0.94,0.26,0.77,0.071.33,
0.11,0.94,0.26,0.7,-0.071.40,
0.11,0.94,0.27,0.7,0.001.19,
0.11,0.94,0.26,0.63,-0.141.33,
0.11,0.94,0.26,0.56,-0.351.33,
0.11,0.94,0.26,0.56,-0.631.19,
0.11,0.94,0.26,0.49,-0.771.68,
0.11,0.94,0.26,0.49,-0.631.47,
0.11,0.94,0.27,0.35,-0.701.19,
0.13,0.93,0.27,1.19,0.071.26,
0.12,0.93,0.27,1.19,0.001.33,
0.12,0.93,0.28,1.12,0.071.40,
0.12,0.94,0.28,1.33,0.211.19,
0.12,0.94,0.28,1.26,0.351.33,
0.12,0.94,0.28,1.26,0.420.91,
0.12,0.94,0.28,1.4,0.280.77,
0.12,0.93,0.28,1.19,-0.070.98,
0.12,0.93,0.28,1.05,-0.490.98,
0.12,0.93,0.27,0.91,-0.490.91,
0.13,0.93,0.27,0.91,-0.700.98,
0.13,0.93,0.27,0.91,-0.700.77,
0.13,0.93,0.28,0.91,-0.491.05,
0.13,0.94,0.28,0.91,-0.141.05,
0.13,0.94,0.28,0.77,0.140.70,
0.13,0.94,0.28,0.84,0.210.77,
0.13,0.94,0.28,0.77,-0.070.98,
0.13,0.94,0.28,0.84,-0.141.05,
0.13,0.93,0.28,0.77,-0.421.40,
0.12,0.92,0.28,0.77,-0.771.19,
0.12,0.92,0.27,0.98,-0.981.54,
0.12,0.93,0.28,1.26,-1.051.26,
0.12,0.93,0.28,1.33,-0.981.33,
0.13,0.94,0.28,1.33,-0.631.26,
0.13,0.94,0.28,1.19,-0.211.05,
0.13,0.94,0.28,1.05,0.070.91,
0.13,0.94,0.28,0.77,0.140.77,
0.13,0.94,0.28,0.56,-0.070.91,
0.13,0.94,0.27,0.42,-0.211.19,
0.13,0.93,0.27,0.63,-0.491.19,
0.13,0.93,0.27,0.56,-0.561.33,
0.12,0.93,0.27,0.77,-0.771.54,
0.12,0.93,0.27,0.91,-0.841.40,
0.12,0.93,0.27,0.91,-0.771.54,
0.12,0.94,0.27,0.91,-0.911.54,
0.12,0.94,0.28,0.91,-0.771.05,
0.12,0.94,0.28,0.77,-0.630.91,
0.12,0.94,0.28,0.63,-0.490.84,
0.12,0.94,0.28,0.42,-0.350.49,
0.13,0.93,0.27,0.35,-0.070.49,
0.13,0.93,0.27,0.21,-0.280.84,
0.12,0.93,0.27,0.49,-0.490.77,
0.12,0.93,0.27,0.42,-0.630.91,
0.12,0.93,0.27,0.42,-1.051.12,
0.12,0.93,0.27,0.7,-1.190.91,
0.12,0.94,0.27,0.91,-1.330.98,
0.13,0.94,0.27,0.98,-1.050.91,
0.12,0.93,0.28,0.77,-0.770.77,
0.13,0.93,0.28,0.84,-0.700.77,
0.13,0.93,0.28,0.91,-0.560.70,
0.13,0.93,0.28,0.7,-0.630.84,
0.13,0.93,0.28,0.84,-0.700.63,
0.13,0.93,0.27,0.91,-0.980.70,
0.13,0.93,0.27,0.91,-0.980.98,
0.13,0.93,0.28,0.98,-0.980.84,
0.13,0.94,0.28,0.91,-0.630.84,
0.13,0.94,0.28,0.91,-0.490.91,
0.13,0.94,0.28,0.77,-0.490.49,
0.13,0.94,0.28,0.56,-0.420.77,
0.13,0.93,0.28,0.63,-0.560.84,
0.13,0.93,0.28,0.56,-0.841.12,
0.12,0.93,0.28,0.63,-0.631.40,
0.13,0.93,0.27,0.63,-0.631.40,
0.13,0.93,0.28,0.84,-0.561.33,
0.13,0.93,0.28,0.77,-0.351.54,
0.12,0.93,0.28,0.91,-0.351.19,
0.12,0.93,0.28,0.91,-0.210.84,
0.13,0.94,0.28,0.84,-0.210.70,
0.13,0.94,0.28,0.7,-0.140.84,
0.13,0.93,0.28,0.7,-0.140.49,
0.13,0.93,0.27,0.7,-0.280.77,
0.13,0.93,0.28,0.7,-0.281.05,
0.13,0.93,0.27,0.84,-0.210.84,
0.12,0.93,0.27,0.91,-0.210.98,
0.12,0.93,0.27,1.26,-0.350.91,
0.12,0.93,0.28,1.12,-0.281.12,
0.12,0.93,0.28,1.19,-0.210.91,
0.13,0.93,0.28,1.19,-0.070.84,
0.12,0.93,0.28,1.12,-0.070.77,
0.13,0.93,0.28,1.12,-0.070.84,
0.13,0.93,0.28,0.84,-0.070.56,
0.13,0.93,0.28,0.77,-0.421.12,
0.12,0.93,0.27,0.77,-0.631.05,
0.13,0.93,0.28,0.91,-0.700.56,
0.13,0.94,0.28,0.98,-0.700.56,
0.13,0.93,0.28,1.12,-0.420.63,
0.13,0.93,0.28,1.19,-0.210.49,
0.13,0.93,0.28,1.26,0.070.63,
0.13,0.93,0.28,1.33,0.211.05,
0.13,0.93,0.28,1.4,0.280.84,
0.13,0.93,0.28,1.4,0.071.19,
0.13,0.93,0.28,1.33,-0.071.33,
0.13,0.93,0.28,1.4,-0.280.98,
0.13,0.93,0.28,1.26,-0.351.19,
0.13,0.94,0.28,1.19,-0.211.19,
0.12,0.94,0.28,1.05,-0.210.98,
0.12,0.94,0.28,1.05,0.071.33,
0.12,0.94,0.28,1.12,0.001.26,
0.13,0.93,0.28,1.05,0.211.05,
0.13,0.93,0.27,0.98,0.140.91,
0.13,0.93,0.28,1.19,0.140.98,
0.13,0.93,0.27,1.26,0.071.12,
0.12,0.93,0.27,1.47,-0.071.12,
0.12,0.93,0.27,1.47,0.000.91,
0.13,0.93,0.27,1.68,-0.140.70,
0.12,0.94,0.27,1.68,-0.070.77,
0.12,0.94,0.27,1.75,0.070.63,
0.12,0.94,0.28,1.47,0.000.28,
0.12,0.93,0.28,1.4,17.780.42,
0.12,0.93,0.28,1.47,-0.350.56,
0.13,0.93,0.28,1.33,-0.420.63,
0.13,0.94,0.28,1.19,-0.420.84,
0.13,0.93,0.28,1.19,-0.420.84,
0.13,0.93,0.28,1.26,-0.491.12,
0.13,0.93,0.27,1.19,-0.631.26,
0.13,0.94,0.27,1.12,-0.490.98,
0.12,0.94,0.27,1.12,-0.561.05,
0.12,0.94,0.27,1.12,-0.491.12,
0.12,0.94,0.27,1.12,-0.490.91,
0.12,0.94,0.27,0.91,-0.491.05,
0.12,0.94,0.28,0.84,-0.491.12,
0.12,0.93,0.28,0.91,-0.630.84,
0.12,0.93,0.28,0.84,-0.981.05,
0.12,0.93,0.27,0.91,-0.840.98,
0.12,0.93,0.27,1.12,-0.700.77,
0.12,0.93,0.27,1.12,-0.840.70,
0.12,0.93,0.27,1.19,-0.840.70,
0.12,0.93,0.27,1.19,-0.840.49,
0.12,0.93,0.27,1.19,-0.840.49,
0.12,0.93,0.27,1.4,-0.840.35,
0.12,0.93,0.27,1.4,-0.630.14,
0.12,0.94,0.27,1.4,-0.630.35,
0.13,0.94,0.28,1.54,-0.560.21,
0.12,0.94,0.28,1.4,-0.490.42,
0.12,0.94,0.28,1.19,-0.630.77,
0.12,0.94,0.28,1.12,-0.840.49,
0.12,0.93,0.28,1.05,-1.050.91,
0.12,0.93,0.28,0.91,-1.190.77,
0.12,0.93,0.27,1.05,-1.330.63,
0.13,0.93,0.27,0.98,-1.120.84,
0.13,0.93,0.27,0.98,-0.980.77,
0.13,0.93,0.27,1.05,-0.770.70,
0.13,0.93,0.27,0.98,-0.560.49,
0.13,0.94,0.28,1.05,-0.560.56,
0.13,0.93,0.28,0.98,-0.560.56,
0.12,0.93,0.27,0.98,-0.560.77,
0.12,0.93,0.27,1.12,-0.770.98,
0.12,0.93,0.27,1.19,-0.980.63,
0.12,0.93,0.27,1.47,-1.050.42,
0.12,0.93,0.27,1.4,-1.050.70,
0.12,0.93,0.27,1.33,-0.840.70,
0.12,0.93,0.27,1.47,-1.050.56,
0.12,0.93,0.27,1.33,-1.050.77,
0.12,0.94,0.27,1.26,-0.980.70,
0.12,0.94,0.27,1.19,-0.840.77,
0.12,0.94,0.27,0.98,-0.700.77,
0.12,0.94,0.27,1.05,-0.560.77,
0.12,0.93,0.27,1.05,-0.840.63,
0.12,0.93,0.27,1.12,-0.980.77,
0.12,0.94,0.28,1.26,-1.260.56,
0.13,0.94,0.27,1.26,-1.260.77,
0.12,0.93,0.27,1.26,-1.260.49,
0.12,0.93,0.27,1.12,-1.120.63,
0.12,0.93,0.27,1.12,-0.840.56,
0.12,0.93,0.27,1.12,-0.280.77,
0.12,0.94,0.27,1.19,-0.070.84,
0.12,0.94,0.27,1.19,0.351.12,
0.12,0.94,0.27,1.19,0.561.33,
0.12,0.93,0.27,1.26,0.631.19,
0.12,0.93,0.27,1.26,0.491.26,
0.12,0.93,0.27,1.47,0.281.19,
0.12,0.93,0.27,1.61,-0.140.98,
0.12,0.94,0.27,1.68,-0.351.05,
0.12,0.94,0.28,1.68,-0.421.05,
0.12,0.94,0.27,1.54,-0.630.98,
0.12,0.94,0.27,1.33,-0.630.56,
0.12,0.94,0.27,1.12,-0.560.77,
0.12,0.94,0.27,0.91,-0.490.77,
0.12,0.94,0.27,0.84,-0.560.63,
0.12,0.93,0.27,0.98,-0.630.84,
0.12,0.93,0.27,0.98,-0.701.26,
0.12,0.94,0.27,1.05,-0.770.91,
0.13,0.93,0.27,0.98,-0.561.12,
0.12,0.93,0.27,1.12,-0.561.19,
0.12,0.93,0.27,1.26,-0.490.91,
0.12,0.94,0.27,1.19,-0.631.05,
0.12,0.94,0.27,1.19,-0.491.12,
0.12,0.94,0.27,1.19,-0.700.84,
0.12,0.94,0.27,1.19,-0.560.91,
0.12,0.94,0.27,1.12,-0.700.91,
0.12,0.94,0.27,1.12,-0.770.77,
0.12,0.94,0.27,0.98,-0.770.70,
0.12,0.93,0.27,0.91,-0.700.77,
0.12,0.93,0.27,0.91,-0.560.84,
0.12,0.93,0.27,0.98,-0.491.12,
0.12,0.93,0.27,0.98,-0.281.05,
0.12,0.94,0.27,1.19,0.000.98,
0.12,0.94,0.27,1.26,-0.350.77,
0.12,0.94,0.27,1.19,-0.280.91,
0.12,0.94,0.27,1.19,-0.280.84,
0.12,0.94,0.27,0.98,-0.561.19,
0.12,0.94,0.27,0.91,-0.701.05,
0.12,0.94,0.27,0.98,-0.700.98,
0.12,0.94,0.27,0.98,-0.701.26,
0.12,0.94,0.27,0.91,-0.560.98,
0.12,0.93,0.27,0.98,-0.490.70,
0.12,0.93,0.27,0.98,-0.351.19,
0.12,0.94,0.27,0.91,-0.490.98,
0.12,0.93,0.27,0.91,-0.420.98,
0.12,0.93,0.27,0.98,-0.351.19,
0.12,0.94,0.27,1.12,-0.351.05,
0.12,0.93,0.27,1.05,-0.280.63,
0.12,0.94,0.27,1.12,-0.141.05,
0.12,0.94,0.27,1.12,-0.141.26,
0.12,0.94,0.27,1.19,-0.280.98,
0.12,0.94,0.27,0.91,-0.420.98,
0.12,0.94,0.27,0.84,-0.631.05,
0.12,0.94,0.27,0.98,-0.770.84,
0.12,0.93,0.27,0.98,-0.840.84,
0.12,0.93,0.27,0.98,-0.840.91,
0.12,0.93,0.27,0.91,-0.770.91,
0.12,0.93,0.27,1.19,-0.770.84,
0.12,0.94,0.27,1.12,-0.490.91,
0.13,0.94,0.27,1.05,-0.140.98,
0.13,0.94,0.27,0.98,0.141.12,
0.13,0.94,0.27,0.98,0.070.91,
0.12,0.93,0.27,1.05,0.071.12,
0.12,0.93,0.27,1.05,0.071.05,
0.12,0.93,0.27,1.05,-0.140.98,
0.12,0.93,0.27,1.19,-0.351.33,
0.12,0.93,0.27,0.98,-0.421.19,
0.12,0.94,0.27,0.98,-0.281.12,
0.12,0.94,0.27,1.05,-0.281.12,
0.12,0.94,0.27,0.84,-0.141.26,
0.12,0.94,0.27,0.7,-0.141.19,
0.12,0.94,0.27,0.63,-0.071.05,
0.12,0.94,0.27,0.63,-0.211.05,
0.12,0.94,0.27,0.63,-0.351.12,
0.12,0.93,0.27,0.63,-0.350.91,
0.12,0.93,0.27,0.84,-0.561.26,
0.12,0.94,0.27,0.98,-0.421.05,
0.12,0.94,0.27,1.05,-0.490.84,
0.12,0.94,0.27,1.05,-0.491.05,
0.12,0.94,0.27,0.84,-0.351.05,
0.12,0.94,0.27,0.77,-0.490.42,
0.12,0.94,0.27,0.7,-0.840.77,
0.12,0.94,0.27,0.63,-0.980.84,
0.12,0.93,0.27,0.7,-0.980.63,
0.12,0.93,0.27,0.84,-0.840.84,
0.12,0.94,0.27,0.84,-0.701.05,
0.12,0.94,0.27,0.77,-0.700.91,
0.12,0.94,0.27,0.77,-0.420.70,
0.12,0.94,0.27,0.7,-0.210.98,
0.12,0.94,0.27,0.77,0.000.63,
0.12,0.93,0.27,0.7,-0.070.91,
0.12,0.93,0.27,0.84,-0.210.98,
0.12,0.93,0.27,0.84,-0.351.12,
0.12,0.94,0.27,0.84,-0.560.91,
0.12,0.93,0.27,0.77,-0.631.47,
0.12,0.94,0.27,0.7,-0.770.98,
0.12,0.94,0.27,0.77,-0.771.26,
0.12,0.94,0.27,0.84,-0.771.12,
0.12,0.94,0.27,0.63,-0.841.12,
0.12,0.94,0.27,0.77,-0.911.12,
0.12,0.94,0.27,0.63,-0.911.12,
0.12,0.94,0.27,0.49,-1.050.91,
0.12,0.94,0.27,0.49,-0.980.91,
0.12,0.94,0.27,0.56,-1.050.77,
0.12,0.94,0.27,0.56,-0.910.70,
0.12,0.94,0.27,0.49,-1.050.70,
0.13,0.93,0.27,0.56,-1.050.77,
0.13,0.93,0.27,0.77,-0.910.21,
0.13,0.94,0.27,0.98,-0.910.77,
0.12,0.93,0.27,1.19,-0.910.63,
0.12,0.93,0.27,1.26,-0.770.56,
0.12,0.93,0.27,1.26,-0.560.63,
0.12,0.93,0.28,1.33,-0.420.42,
0.12,0.94,0.28,1.26,-0.420.49,
0.13,0.94,0.28,1.19,0.000.77,
0.13,0.94,0.28,1.05,0.141.05,
0.13,0.94,0.27,1.05,0.000.91,
0.12,0.94,0.27,0.77,-0.351.19,
0.12,0.93,0.27,0.77,-0.421.40,
0.12,0.93,0.27,0.7,-0.631.33,
0.12,0.93,0.27,0.77,-0.631.12,
0.12,0.93,0.27,1.12,-0.491.26,
0.12,0.93,0.28,1.19,-0.071.33,
0.12,0.93,0.27,1.26,0.351.19,
0.12,0.93,0.27,1.33,0.351.05,
0.12,0.93,0.27,1.19,0.560.98,
0.12,0.94,0.27,1.05,0.561.40,
0.12,0.94,0.27,0.98,0.281.19,
0.12,0.94,0.27,0.98,-0.070.98,
0.12,0.94,0.27,1.05,-0.420.98,
0.12,0.93,0.27,1.05,-0.700.91,
0.12,0.94,0.27,1.12,-0.840.98,
0.12,0.94,0.27,1.12,-0.630.98,
0.12,0.94,0.27,1.05,-0.350.84,
0.12,0.94,0.27,1.05,-0.210.77,
0.12,0.94,0.27,0.91,-0.070.63,
0.12,0.94,0.27,0.77,-0.350.84,
0.12,0.94,0.27,0.91,-0.420.77,
0.12,0.93,0.27,0.91,-0.630.84,
0.12,0.93,0.27,0.91,-0.771.12,
0.12,0.94,0.27,0.91,-1.120.98,
0.11,0.94,0.27,0.84,-1.120.98,
0.12,0.94,0.27,0.7,-1.331.05,
0.12,0.94,0.27,0.63,-1.470.98,
0.12,0.94,0.27,0.56,-1.400.77,
0.12,0.94,0.27,0.49,-1.330.84,
0.12,0.94,0.27,0.63,-1.330.42,
0.12,0.93,0.27,0.77,-1.120.49,
0.12,0.93,0.27,0.77,-1.050.70,
0.12,0.93,0.27,0.91,-1.050.91,
0.12,0.93,0.27,0.98,-0.910.98,
0.12,0.94,0.27,1.05,-0.981.05,
0.12,0.94,0.27,0.98,-0.910.98,
0.12,0.94,0.27,0.84,-0.771.26,
0.12,0.93,0.27,0.84,-0.631.12,
0.12,0.93,0.27,0.84,-0.560.98,
0.12,0.94,0.27,0.77,-0.561.12,
0.12,0.93,0.27,0.91,-0.630.77,
0.12,0.93,0.27,0.98,-0.560.98,
0.12,0.93,0.27,1.12,-0.280.70,
0.12,0.93,0.27,1.33,-0.420.70,
0.12,0.93,0.27,1.19,-0.420.42,
0.12,0.93,0.27,1.54,-0.280.49,
0.12,0.93,0.27,1.4,-0.140.70,
0.12,0.94,0.27,1.54,0.000.70,
0.12,0.94,0.27,1.4,0.001.12,
0.12,0.94,0.27,1.05,-0.281.26,
0.12,0.94,0.27,0.84,-0.140.70,
0.12,0.94,0.27,0.77,-0.490.98,
0.12,0.93,0.27,0.91,-0.560.91,
0.12,0.93,0.27,0.98,-0.700.77,
0.12,0.94,0.27,0.98,-0.770.84,
0.12,0.94,0.27,0.91,-0.981.12,
0.12,0.94,0.27,1.12,-1.190.56,
0.12,0.94,0.27,1.12,-1.260.84,
0.12,0.93,0.27,1.12,-1.120.84,
0.12,0.94,0.27,1.26,-0.910.63,
0.12,0.94,0.27,1.33,-0.700.70,
0.12,0.94,0.27,1.12,-0.490.56,
0.12,0.94,0.27,1.05,-0.630.84,
0.13,0.94,0.27,0.77,-0.560.84,
0.12,0.93,0.27,0.63,-0.630.70,
