aX,aY,aZ,gX,gY,gZ
-0.02,0.57,0.33,46.55,-45.7810.43,
-0.07,0.63,0.37,57.33,-41.0214.84,
-0.14,0.69,0.36,65.52,-36.4016.31,
-0.2,0.71,0.39,69.3,-33.3216.66,
-0.23,0.72,0.46,67.97,-32.9718.97,
-0.24,0.77,0.52,61.74,-35.8421.49,
-0.27,0.89,0.59,52.64,-41.9320.93,
-0.33,1.02,0.65,42,-41.4415.12,
-0.36,1.1,0.69,28.14,-32.346.02,
-0.34,1.22,0.7,14.98,-17.78-4.90,
-0.29,1.28,0.57,0.35,-10.15-13.86,
-0.25,1.33,0.54,-9.1,-24.99-17.64,
-0.27,1.33,0.64,-3.43,-50.40-23.73,
-0.48,1.18,0.72,1.12,-69.16-29.40,
-0.52,1.06,0.77,-2.45,-67.76-34.51,
-0.38,1.02,0.72,-7.63,-55.65-34.58,
-0.11,1.16,0.53,-3.71,-35.70-28.91,
0.15,1.24,0.28,8.47,-17.85-1.96,
0.48,1.29,0.16,30.73,-4.55-7.63,
0.68,1.38,0.01,57.47,5.046.09,
0.67,1.55,-0.23,69.3,-2.9418.06,
0.58,1.32,-0.21,57.61,-26.8822.61,
0.44,1.17,0.36,24.43,-57.9627.93,
0.26,1.07,0.59,-21.35,-59.1523.31,
0.05,0.74,0.45,-26.6,-28.9120.72,
0.02,0.6,0.26,-21.35,6.4419.67,
0.13,0.57,0.22,-25.41,36.4023.17,
0.09,0.57,0.1,-0.63,58.4524.22,
-0.08,0.69,-0.18,28.21,68.9528.91,
-0.24,1,-0.33,59.5,60.7629.82,
-0.3,1.12,-0.3,75.88,42.7024.36,
-0.26,1.01,-0.23,84.84,24.8516.17,
-0.25,0.85,-0.1,101.29,8.1211.34,
-0.23,0.86,0.05,115.15,-0.079.87,
-0.17,1,0.19,105.77,1.056.86,
-0.1,1.01,0.27,91.14,6.865.39,
0,0.93,0.24,85.75,16.176.65,
0.11,0.83,0.26,76.09,25.4113.93,
0.18,0.74,0.26,69.3,31.8522.12,
0.17,0.65,0.15,77.35,34.7929.12,
0.15,0.83,0.1,76.16,38.2231.43,
0.07,0.87,-0.04,70.42,37.1733.25,
0.01,0.9,-0.08,68.25,37.5933.88,
-0.07,0.89,-0.03,66.15,35.9835.35,
-0.08,0.87,0.07,61.81,35.5636.68,
-0.09,0.89,0.13,58.1,34.8635.42,
-0.07,0.91,0.15,53.76,33.0435.07,
-0.04,0.89,0.13,49.63,32.0634.86,
-0.06,0.86,0.1,49.07,32.2736.68,
-0.08,0.83,0.03,51.94,33.3239.55,
-0.07,0.87,0.02,51.66,34.7241.58,
-0.08,0.88,0,50.47,35.9841.72,
-0.07,0.84,-0.01,50.47,34.0242.84,
-0.06,0.84,0,52.01,31.5743.61,
-0.06,0.87,0.02,55.65,30.8745.01,
-0.06,0.94,0.02,57.68,33.2545.15,
-0.02,1.01,0.05,59.92,36.6844.24,
0.02,1.09,0.11,62.23,39.7642.14,
0.02,1.17,0.14,59.01,42.1438.99,
-0.03,1.21,0.09,49.28,42.0734.79,
-0.1,1.17,0.01,32.06,38.4329.47,
-0.23,1.18,-0.12,17.5,31.5024.78,
-0.38,1.21,-0.23,5.04,25.6215.96,
-0.38,1.2,-0.16,-0.35,19.603.99,
-0.24,1.21,0.03,0.56,15.89-2.10,
-0.09,1.28,0.2,-0.98,17.36-5.74,
-0.08,1.35,0.23,-10.92,22.40-9.10,
-0.17,1.34,0.23,-28.91,26.39-11.20,
-0.25,1.31,0,-44.17,28.56-16.52,
-0.35,1.31,0.01,-56.42,20.58-23.59,
-0.35,1.43,-0.05,-67.69,15.54-39.41,
-0.16,1.51,0.02,-78.89,13.37-51.59,
-0.04,1.47,0.11,-96.25,6.16-58.38,
-0.02,1.33,0.22,-119.42,-2.59-60.06,
0.02,1.23,0.21,-143.85,-6.79-59.85,
0.08,1.07,0.11,-168.63,-7.07-60.06,
0.1,0.89,-0.06,-166.46,-15.82-54.11,
0.09,0.89,-0.26,-152.32,-35.91-49.98,
0.09,0.97,-0.28,-138.95,-57.26-48.58,
0.04,1.1,-0.08,-129.43,-57.61-45.29,
-0.01,1.24,0.1,-119.14,-45.78-46.06,
-0.05,1.34,0.3,-116.13,-28.21-52.15,
0,1.32,0.4,-111.86,-19.95-54.39,
0.07,1.25,0.4,-110.32,-16.31-51.59,
0.06,1.17,0.34,-107.59,-16.80-49.00,
0.06,1.11,0.22,-104.58,-16.94-47.32,
0.06,1.04,0.2,-102.97,-14.28-44.73,
0.07,0.96,0.19,-95.2,-7.70-45.08,
0.06,0.87,0.17,-88.62,-7.63-44.38,
0.09,0.79,0.18,-83.51,-8.82-43.33,
0.05,0.73,0.15,-76.58,-8.61-43.19,
0.03,0.65,0.12,-64.54,-11.41-42.14,
0.02,0.62,0.11,-57.89,-13.79-40.04,
-0.02,0.53,0.09,-42.42,-20.58-35.77,
-0.06,0.52,0.06,-27.65,-31.71-31.92,
-0.09,0.57,0.14,-18.97,-37.03-32.41,
-0.13,0.55,0.17,-11.69,-40.18-33.11,
-0.11,0.53,0.21,-6.23,-43.89-32.62,
-0.07,0.52,0.22,1.75,-50.40-31.50,
-0.05,0.54,0.22,5.88,-55.79-31.64,
-0.02,0.48,0.23,14.28,-58.17-30.03,
0.02,0.42,0.24,26.67,-55.93-26.53,
0.04,0.4,0.22,38.01,-52.50-21.98,
0.07,0.4,0.24,46.9,-48.23-16.10,
0.08,0.42,0.26,53.9,-42.56-9.94,
0.06,0.44,0.29,64.54,-38.08-4.06,
0.03,0.51,0.38,76.09,-31.921.26,
0,0.59,0.43,86.31,-23.666.86,
-0.07,0.7,0.41,93.38,-18.2711.83,
-0.17,0.88,0.44,88.83,-16.7315.96,
-0.25,1,0.53,76.51,-17.2917.99,
-0.33,1.13,0.6,59.85,-20.5818.13,
-0.4,1.3,0.63,40.81,-28.9117.50,
-0.42,1.44,0.71,22.82,-42.9810.92,
-0.38,1.53,0.86,-0.42,-43.89-2.31,
-0.29,1.5,0.85,-20.44,-22.75-21.91,
-0.22,1.27,0.75,-35.35,-0.42-29.47,
-0.26,1.1,0.68,-38.29,-4.69-30.17,
-0.45,0.96,0.61,-28.49,-27.09-28.70,
-0.54,0.88,0.56,-15.4,-48.51-25.83,
-0.39,1.01,0.54,-7.21,-55.44-19.74,
-0.19,1.22,0.31,6.72,-43.40-12.74,
0.02,1.4,0.17,25.48,-29.75-8.75,
0.35,1.35,0.14,52.57,-10.22-3.36,
0.63,1.4,-0.03,79.38,13.652.52,
0.63,1.32,-0.23,86.94,13.723.64,
0.57,1.07,-0.2,73.36,-9.380.07,
0.5,0.95,0.37,44.03,-31.854.20,
0.37,0.9,0.6,3.64,-28.214.27,
0.27,0.68,0.48,-18.27,-5.326.44,
0.36,0.59,0.27,-29.54,17.7118.41,
0.21,0.66,0.32,-39.48,43.4026.39,
0.04,0.74,0.22,-20.72,80.0126.60,
-0.17,0.88,-0.33,23.1,101.7829.26,
-0.22,1.09,-0.49,55.3,92.3334.93,
-0.22,1.17,-0.38,70.35,72.1726.74,
-0.23,0.98,-0.26,85.68,57.6120.02,
-0.26,0.82,-0.12,108.36,42.6320.02,
-0.19,0.82,0.03,119.35,26.4621.21,
-0.15,0.92,0.17,105.56,19.7420.72,
-0.14,0.95,0.2,87.36,19.2520.58,
-0.1,0.8,0.14,83.3,22.8924.78,
0.08,0.75,0.16,77.84,29.0533.81,
0.16,0.64,0.12,78.33,34.3740.81,
0.16,0.71,0.07,88.27,38.9944.24,
0.1,0.79,-0.02,80.36,45.0846.76,
0.08,0.87,-0.11,78.26,50.1949.00,
0.03,0.92,-0.13,78.68,54.3948.72,
0.03,0.96,0.03,78.26,58.2446.20,
0.02,0.98,0.16,69.51,61.3244.03,
-0.08,0.95,0.18,61.67,59.7840.53,
-0.13,0.91,0.14,55.37,57.9638.08,
-0.15,0.87,0.07,50.96,57.1937.87,
-0.15,0.9,0.04,47.32,58.5938.01,
-0.17,0.93,0.03,45.43,57.8938.64,
-0.17,0.93,0.04,45.5,53.3441.23,
-0.22,0.94,0.07,47.39,46.3443.89,
-0.26,0.93,0.1,49.49,41.8645.36,
-0.27,0.92,0.13,53.13,40.6745.15,
-0.25,0.92,0.14,57.4,40.1143.82,
-0.21,0.94,0.16,60.69,39.3442.14,
-0.18,1,0.16,59.99,38.0139.41,
-0.22,1.12,0.1,50.96,37.2435.28,
-0.25,1.18,-0.03,33.18,38.4328.00,
-0.18,1.16,-0.12,19.67,33.8121.00,
-0.22,1.23,-0.17,12.46,24.7815.89,
-0.31,1.33,-0.16,4.41,18.347.63,
-0.27,1.33,0,-0.91,15.40-1.33,
-0.12,1.34,0.18,-5.25,17.22-9.38,
-0.01,1.34,0.27,-14.77,26.32-11.27,
-0.03,1.39,0.22,-29.47,35.14-14.42,
-0.12,1.42,0.16,-51.87,35.28-19.60,
-0.28,1.44,0.06,-67.13,26.04-26.32,
-0.32,1.43,0.01,-84.07,15.26-37.73,
-0.21,1.45,0.03,-106.82,11.76-56.28,
-0.06,1.45,0.12,-126.49,13.86-68.32,
0.11,1.34,0.11,-146.37,13.23-73.50,
0.18,1.08,0.08,-171.29,6.51-72.94,
0.35,0.87,0.16,-162.4,-7.28-66.64,
0.4,0.9,-0.01,-150.5,-10.01-61.18,
0.28,0.89,-0.27,-145.81,-13.93-56.00,
0.08,1.08,-0.13,-137.76,-23.73-48.86,
0,1.3,0.2,-132.93,-24.36-48.37,
-0.09,1.43,0.53,-129.36,1.89-55.72,
-0.07,1.42,0.54,-125.02,14.77-59.43,
-0.01,1.26,0.51,-112.07,20.65-57.75,
-0.02,1.14,0.31,-103.53,14.07-52.01,
-0.03,1.03,0.21,-100.59,3.43-42.49,
-0.04,0.97,0.22,-97.37,-7.14-41.58,
-0.05,0.88,0.22,-93.31,-16.94-39.13,
0.01,0.81,0.18,-93.24,-21.63-35.63,
0.06,0.75,0.2,-87.36,-20.86-33.11,
0.08,0.69,0.16,-81.13,-19.74-32.20,
0.08,0.61,0.14,-70.42,-22.96-30.45,
0.06,0.57,0.11,-56.21,-28.35-27.16,
0.02,0.56,0.08,-44.73,-37.59-23.10,
-0.03,0.55,0.07,-36.47,-43.68-21.07,
-0.04,0.56,0.1,-28.35,-41.86-20.51,
-0.04,0.55,0.09,-19.95,-42.63-21.14,
0.01,0.49,0.15,-10.71,-41.65-21.00,
0.04,0.45,0.21,0.28,-40.32-17.64,
0.03,0.46,0.28,12.11,-37.66-14.70,
0.03,0.49,0.34,21.21,-31.57-14.63,
0,0.47,0.32,29.82,-31.01-12.46,
0.01,0.47,0.31,37.24,-32.97-8.82,
0.03,0.43,0.31,42.35,-34.86-2.45,
0.05,0.42,0.32,51.73,-35.144.13,
0.04,0.41,0.34,65.45,-32.4111.97,
0,0.49,0.35,77.49,-29.8220.37,
-0.06,0.6,0.36,83.65,-28.4227.30,
-0.1,0.69,0.37,87.36,-24.0130.03,
-0.14,0.76,0.4,89.39,-18.0632.34,
-0.12,0.86,0.53,79.52,-14.7035.07,
-0.08,0.99,0.64,61.18,-16.2437.03,
-0.16,1.32,0.76,39.9,-24.3633.95,
-0.3,1.69,0.9,11.9,-29.6821.49,
-0.27,1.91,0.92,-16.31,-10.78-3.22,
-0.22,1.7,0.84,-41.02,2.73-20.51,
-0.38,1.52,0.94,-48.86,-14.35-26.95,
-0.54,1.18,0.97,-48.02,-36.61-35.14,
-0.6,0.7,0.8,-48.09,-48.37-36.19,
-0.47,0.65,0.55,-54.32,-44.87-34.09,
-0.14,0.8,0.24,-50.05,-14.84-31.71,
0.09,1.05,-0.02,-13.51,-1.47-25.69,
0.43,1.19,-0.03,27.16,2.38-16.17,
0.69,1.31,-0.07,75.81,2.59-3.08,
0.72,1.5,-0.31,102.2,-8.899.59,
0.64,1.47,-0.22,87.36,-40.4620.72,
0.45,1.23,0.32,34.3,-70.8426.74,
0.17,1.04,0.63,-18.55,-58.5228.49,
0.07,0.9,0.44,-27.09,-18.2721.84,
0.19,0.81,0.31,-42.14,8.7521.00,
0.25,0.79,0.34,-53.27,34.4424.99,
0.14,0.63,0.13,-35.21,73.2223.03,
-0.04,0.7,-0.16,13.65,98.5625.83,
-0.22,0.92,-0.34,60.69,90.7221.56,
-0.25,1,-0.38,81.2,67.6914.07,
-0.26,0.92,-0.31,90.44,41.797.49,
-0.25,0.87,-0.12,103.74,22.542.94,
-0.27,0.94,0.06,108.92,9.242.24,
-0.24,1.01,0.2,98.98,8.750.56,
-0.05,1.01,0.24,89.39,25.483.64,
0.14,0.87,0.14,80.08,28.8413.23,
0.24,0.8,0.2,73.64,32.4123.52,
0.19,0.64,0.17,74.27,32.7633.04,
0.16,0.74,0.19,70.28,38.8538.99,
0.07,0.82,0.12,66.15,44.1740.74,
0.01,0.83,0.06,64.89,47.0442.28,
-0.05,0.84,0.05,64.05,48.3742.77,
-0.11,0.81,0.08,63.63,50.9641.51,
-0.12,0.81,0.11,64.75,52.7140.67,
-0.17,0.84,0.11,63.28,50.1238.29,
-0.19,0.83,0.13,62.65,45.7837.73,
-0.26,0.84,0.1,63.21,40.9536.68,
-0.27,0.83,0.06,64.68,35.6338.08,
-0.24,0.89,0.03,64.89,31.0838.57,
-0.23,0.91,0.03,64.47,25.9039.55,
-0.19,0.91,0.07,65.38,22.4741.58,
-0.18,0.9,0.1,65.24,20.0243.61,
-0.13,0.92,0.1,62.3,18.5545.64,
-0.07,0.99,0.12,58.03,19.1146.76,
0.02,1.05,0.17,55.93,23.1045.22,
0.06,1.1,0.15,51.31,27.2341.58,
0.06,1.11,0.08,38.36,31.9235.77,
0.03,1.12,-0.01,28.63,34.8628.21,
-0.02,1.1,-0.05,21.14,33.4622.19,
-0.15,1.19,-0.06,14.28,28.0015.26,
-0.33,1.26,-0.1,6.44,22.267.42,
-0.36,1.29,-0.07,-2.59,18.550.21,
-0.29,1.23,0.02,-9.17,15.75-3.57,
-0.18,1.22,0.17,-14,15.54-3.99,
-0.18,1.22,0.3,-25.13,19.53-5.18,
-0.23,1.21,0.23,-42.21,27.44-7.14,
-0.28,1.22,0.1,-53.69,30.24-11.97,
-0.32,1.32,0.06,-62.58,20.23-18.55,
-0.3,1.45,0.05,-79.59,14.28-28.14,
-0.18,1.46,0.08,-105.21,8.12-40.18,
-0.08,1.37,0.24,-124.74,-1.26-51.17,
0,1.26,0.22,-146.3,-10.92-56.98,
0.05,1.11,0.12,-162.68,-24.29-59.29,
0.13,1.03,0.03,-162.47,-33.04-57.68,
0.15,1.02,-0.12,-157.99,-32.76-57.47,
0.06,0.99,-0.31,-139.3,-41.58-56.14,
0.01,1.1,-0.21,-119.63,-53.20-53.90,
-0.06,1.24,0.15,-107.17,-45.01-56.21,
-0.09,1.34,0.46,-101.64,-24.71-59.64,
-0.05,1.38,0.55,-95.69,-8.33-61.11,
0.24,1.37,0.5,-93.31,0.14-58.87,
0.17,1.2,0.4,-88.55,2.80-56.56,
0.2,1.04,0.29,-84.91,3.78-54.25,
0.15,0.93,0.22,-84.07,5.18-51.66,
0.08,0.81,0.19,-76.16,6.65-50.54,
0.03,0.68,0.17,-67.83,3.29-48.51,
0.06,0.67,0.22,-62.51,2.73-44.87,
0.03,0.64,0.14,-60.34,-6.37-41.44,
0.02,0.64,0.12,-59.99,-15.47-37.31,
-0.03,0.6,0.1,-51.73,-23.94-34.72,
-0.08,0.61,0.12,-41.16,-28.84-33.25,
-0.13,0.63,0.11,-30.87,-35.07-31.08,
-0.17,0.65,0.12,-20.09,-42.42-29.61,
-0.16,0.67,0.16,-13.37,-50.26-28.84,
-0.11,0.64,0.21,-9.38,-54.60-28.84,
-0.04,0.55,0.25,-2.38,-54.88-26.74,
0.02,0.57,0.3,2.38,-50.96-28.21,
0.07,0.51,0.32,11.13,-43.54-29.19,
0.1,0.47,0.3,22.54,-38.08-26.81,
0.12,0.47,0.3,32.97,-31.36-23.52,
0.12,0.47,0.3,42.84,-25.90-17.08,
0.1,0.5,0.34,69.58,-22.40-8.96,
0.03,0.54,0.36,65.1,-19.18-2.31,
-0.04,0.59,0.4,74.69,-15.614.13,
-0.11,0.65,0.42,79.94,-11.3411.41,
-0.17,0.74,0.43,83.3,-6.7216.80,
-0.25,0.84,0.42,82.53,-5.9517.01,
-0.34,0.9,0.45,76.16,-9.6617.15,
-0.38,0.96,0.51,60.76,-17.3617.29,
-0.4,1.02,0.58,47.18,-25.7617.08,
-0.44,1.11,0.64,34.16,-30.9413.16,
-0.45,1.26,0.72,15.68,-30.102.38,
-0.38,1.33,0.74,-4.62,-17.15-9.59,
-0.36,1.32,0.72,-24.36,-4.06-19.39,
-0.33,1.25,0.71,-33.46,-10.92-25.41,
-0.37,1.15,0.63,-11.62,-26.95-30.59,
-0.48,0.97,0.53,0.98,-44.45-35.35,
-0.47,0.79,0.48,-1.26,-53.76-35.49,
-0.36,0.74,0.42,-6.44,-51.38-32.20,
-0.14,0.81,0.31,5.32,-33.53-25.06,
0.08,1.02,0.16,27.02,-23.80-16.45,
0.34,1.16,0.12,56,-10.85-9.24,
0.63,1.26,0.04,88.9,6.515.04,
0.76,1.52,-0.24,112.28,12.6718.69,
0.73,1.61,-0.37,103.88,-5.9525.48,
0.56,1.49,0.09,54.88,-40.6030.52,
0.32,1.31,0.66,-11.48,-50.0527.51,
0.16,1.08,0.7,-50.05,-14.4918.27,
0.15,0.78,0.38,-52.5,21.9814.00,
0.22,0.68,0.37,-62.51,46.0615.82,
0.19,0.58,0.31,-42.28,84.2815.68,
-0.03,0.65,-0.11,3.15,121.1721.49,
-0.24,0.9,-0.34,53.69,123.6925.13,
-0.36,1.13,-0.44,68.81,100.6619.25,
-0.42,1.04,-0.47,79.1,66.1513.86,
-0.44,1.02,-0.28,95.27,34.8610.92,
-0.39,0.99,0,103.32,14.288.54,
-0.28,0.99,0.14,97.86,8.266.23,
-0.14,0.92,0.2,80.57,10.507.70,
0.02,0.78,0.15,76.86,12.7418.27,
0.17,0.77,0.25,66.99,21.5628.28,
0.23,0.79,0.24,66.78,31.9937.52,
0.18,0.78,0.1,65.38,36.1244.03,
0.14,0.76,0.03,70.49,39.3447.46,
0.1,0.83,0,70.84,44.7348.30,
0.05,0.88,0,66.99,49.9848.79,
-0.03,0.9,0.03,66.43,58.3146.48,
-0.07,0.9,0.07,64.89,60.4844.94,
-0.12,0.9,0.13,62.23,57.0545.01,
-0.16,0.91,0.17,57.89,51.4543.68,
-0.21,0.92,0.15,53.41,47.1840.81,
-0.22,0.87,0.11,51.1,45.9940.04,
-0.23,0.83,0.07,50.75,42.1441.16,
-0.23,0.84,0.06,50.61,37.6642.84,
-0.22,0.87,0.04,49.7,31.6445.22,
-0.24,0.89,0.03,50.96,22.8947.67,
-0.23,0.88,0.05,53.62,15.2649.49,
-0.2,0.88,0.08,55.79,12.1149.84,
-0.12,0.89,0.11,57.96,13.4449.42,
-0.06,0.97,0.13,59.5,16.9447.53,
-0.05,1.08,0.12,52.78,22.7544.38,
-0.05,1.15,0.07,41.23,30.3838.01,
-0.03,1.17,0.02,30.17,36.5430.31,
-0.02,1.17,0.02,23.66,38.0122.26,
-0.12,1.21,0,17.78,33.0416.66,
-0.37,1.26,0.02,8.12,28.008.19,
-0.25,1.26,0.09,-1.12,27.440.00,
-0.16,1.21,0.16,-6.86,28.00-3.64,
-0.09,1.23,0.21,-16.17,33.04-5.25,
-0.16,1.2,0.13,-27.37,34.65-5.81,
-0.28,1.21,0.14,-37.52,28.77-4.97,
-0.34,1.27,0.13,-52.99,25.06-11.62,
-0.35,1.33,0.07,-67.97,15.96-20.30,
-0.3,1.41,0.06,-87.78,9.38-33.81,
-0.2,1.41,0.08,-102.48,5.81-47.81,
-0.09,1.34,0.16,-122.92,1.33-58.03,
-0.01,1.23,0.14,-147.14,-5.18-62.44,
0.04,1.1,0.08,-159.18,-20.16-62.02,
0.14,1.03,0.01,-158.41,-25.13-60.62,
0.16,0.97,-0.16,-152.74,-21.49-60.90,
0.05,0.97,-0.3,-134.54,-32.13-54.74,
-0.05,1.12,-0.05,-123.9,-44.17-48.58,
-0.09,1.29,0.2,-115.15,-43.12-47.32,
-0.07,1.5,0.49,-112.7,-28.00-53.13,
-0.06,1.41,0.53,-104.86,-12.53-54.04,
0.12,1.33,0.56,-101.5,6.23-51.45,
0.16,1.19,0.45,-95.27,12.04-47.39,
0.15,1.07,0.28,-95.41,9.45-43.61,
0.15,0.92,0.2,-93.94,5.11-40.32,
0.09,0.85,0.17,-91.42,0.35-37.80,
0.06,0.75,0.16,-84.07,-4.48-33.74,
0.02,0.74,0.16,-80.57,-10.01-28.84,
0.01,0.76,0.12,-85.12,-13.86-24.99,
-0.02,0.66,0.14,-74.06,-15.89-23.73,
0,0.63,0.09,-65.59,-17.71-22.12,
-0.02,0.57,0.07,-50.82,-24.57-20.16,
-0.03,0.58,0.08,-38.71,-31.22-17.29,
-0.06,0.6,0.13,-29.82,-33.53-18.13,
-0.07,0.58,0.17,-23.1,-31.85-19.25,
-0.04,0.56,0.22,-19.81,-30.10-19.46,
0,0.53,0.23,-15.75,-31.01-17.85,
0.02,0.53,0.23,-7.28,-34.37-16.45,
0.03,0.51,0.21,1.96,-37.45-13.65,
0.05,0.5,0.23,12.39,-39.06-8.75,
0.04,0.46,0.25,23.73,-37.24-4.34,
0.03,0.44,0.27,35.77,-34.86-0.35,
0,0.42,0.3,48.3,-33.045.60,
-0.03,0.45,0.33,60.34,-32.0610.64,
-0.05,0.5,0.35,67.97,-34.4416.24,
-0.09,0.55,0.35,76.09,-36.5419.39,
-0.19,0.65,0.35,91.42,-40.6720.93,
-0.28,0.79,0.39,94.71,-43.8221.56,
-0.32,0.95,0.52,84.42,-44.5922.89,
-0.32,1.15,0.63,67.97,-39.9023.17,
-0.31,1.37,0.73,43.05,-36.1216.87,
-0.28,1.48,0.84,18.9,-33.675.18,
-0.23,1.53,0.95,1.68,-20.72-8.89,
-0.2,1.57,0.93,-12.04,-8.68-20.02,
-0.11,1.47,0.93,-18.27,-8.33-29.54,
-0.15,1.24,0.79,-12.32,-16.80-41.37,
-0.3,0.89,0.65,-10.15,-25.48-45.43,
-0.35,0.74,0.48,-22.19,-31.57-43.89,
-0.19,0.74,0.37,-34.86,-27.02-34.86,
-0.04,0.91,0.17,-13.72,-14.70-23.94,
0.09,1.02,0.06,15.68,-7.35-15.82,
0.29,1.03,0.06,50.75,3.08-8.96,
0.46,1.19,-0.02,87.92,13.026.72,
0.08,0.37,0.37,52.01,-28.2835.28,
0,0.46,0.4,71.47,-14.6321.35,
-0.07,0.57,0.4,78.54,-10.2225.13,
-0.13,0.68,0.42,81.69,-9.6627.44,
-0.22,0.77,0.49,84.7,-9.8727.58,
-0.25,0.88,0.59,81.76,-11.0626.67,
-0.25,1.02,0.69,70,-9.6625.34,
-0.26,1.31,0.75,45.71,-9.5222.54,
-0.31,1.56,0.86,11.69,-35.4913.30,
-0.25,1.66,1.01,-19.81,-16.73-5.18,
-0.17,1.6,1,-37.03,-4.27-22.54,
-0.16,1.4,0.96,-42.07,-3.64-30.24,
-0.29,1.15,0.84,-30.73,-24.15-33.04,
-0.46,0.75,0.76,-16.8,-51.31-32.34,
-0.47,0.65,0.66,-14.21,-64.19-27.02,
-0.22,0.77,0.62,-20.79,-51.10-21.49,
-0.06,1.04,0.4,-1.82,-28.70-17.92,
0.13,1.16,0.28,10.71,-8.96-12.74,
0.42,1.31,0.27,48.44,10.29-7.07,
0.62,1.51,-0.06,86.31,24.782.73,
0.62,1.58,-0.48,103.11,18.696.93,
0.54,1.37,-0.25,87.36,-33.6712.39,
0.39,1.24,0.38,14.7,-49.2117.57,
0.26,0.86,0.55,-35.21,-31.0117.08,
0.21,0.85,0.29,-40.32,0.0015.05,
0.34,0.81,0.32,-57.96,22.6820.58,
0.29,0.65,0.26,-37.52,68.8120.09,
-0.01,0.59,-0.09,9.52,127.6815.68,
-0.12,0.79,-0.42,52.85,138.8119.60,
-0.1,0.98,-0.58,70.07,103.7423.03,
-0.09,1.03,-0.48,76.09,64.2623.73,
-0.19,1.07,-0.23,92.33,41.2322.26,
-0.25,1.08,-0.02,101.43,33.1817.15,
-0.24,1.07,0.16,107.87,34.519.38,
-0.16,1.03,0.27,97.79,43.1210.57,
-0.03,0.94,0.26,77.7,52.7111.55,
0.03,0.76,0.24,72.52,53.7617.71,
0.08,0.69,0.29,71.96,57.1225.83,
0.07,0.7,0.28,73.22,67.6931.36,
-0.02,0.7,0.01,78.47,72.2436.19,
-0.05,0.8,-0.16,83.09,56.9839.55,
-0.06,0.86,-0.16,75.88,41.3040.88,
-0.1,0.83,-0.06,75.67,34.4442.56,
-0.14,0.83,0.1,72.94,34.7941.93,
-0.13,0.81,0.18,71.68,35.9840.53,
-0.13,0.85,0.24,67.06,34.1639.55,
-0.13,0.84,0.22,63.56,34.3038.57,
-0.14,0.85,0.15,59.57,36.8239.55,
-0.17,0.8,0.09,57.12,35.5641.58,
-0.17,0.82,0.05,58.59,33.1844.73,
-0.17,0.88,0.04,59.5,30.0346.06,
-0.16,0.87,0.02,62.51,24.2247.32,
-0.15,0.86,0.02,64.82,20.8649.56,
-0.12,0.86,0.01,66.57,18.6251.52,
-0.09,0.87,0.03,66.78,17.1552.71,
-0.05,0.96,0.1,65.38,17.0852.92,
0.06,1.09,0.19,63.63,21.0050.68,
0.08,1.19,0.25,56.14,28.4247.11,
0.01,1.23,0.2,44.8,33.8840.18,
-0.07,1.22,0.1,33.95,35.1433.88,
-0.18,1.22,0.04,20.02,31.5024.43,
-0.41,1.33,-0.1,2.66,28.3511.55,
-0.45,1.29,-0.15,-10.29,20.58-2.59,
-0.35,1.25,-0.01,-16.31,10.99-12.25,
-0.25,1.23,0.13,-21.28,2.59-18.41,
-0.22,1.26,0.24,-36.68,0.21-22.12,
-0.29,1.3,0.19,-56.07,3.22-24.29,
-0.33,1.37,0.11,-73.43,1.89-30.66,
-0.33,1.42,0.04,-86.45,-9.59-40.95,
-0.26,1.48,0,-105.07,-13.09-50.96,
-0.06,1.39,0.1,-134.82,-11.20-62.23,
0.08,1.24,0.06,-149.38,-19.25-68.81,
0.14,1.16,0.13,-161.35,-33.60-70.07,
0.16,1.2,0.32,-184.31,-35.00-68.95,
0.2,1.03,0.21,-187.95,-17.08-68.67,
0.13,1.04,-0.19,-166.81,-11.41-67.13,
-0.03,1.16,-0.36,-143.85,-27.02-63.56,
-0.06,1.3,-0.19,-123.41,-40.46-61.25,
-0.05,1.33,0.15,-110.18,-40.25-60.27,
-0.03,1.38,0.35,-102.48,-34.72-59.08,
0.04,1.31,0.42,-97.93,-28.77-58.52,
0.1,1.17,0.43,-92.26,-19.88-56.49,
0.15,1.09,0.43,-87.15,-7.35-54.81,
0.13,1.05,0.33,-84.56,0.21-52.57,
0.11,0.98,0.26,-80.29,2.66-50.54,
0.07,0.88,0.21,-70,5.60-50.47,
0.04,0.77,0.17,-63.56,3.22-44.24,
0.05,0.72,0.2,-61.95,0.07-38.78,
0.06,0.65,0.17,-61.67,-3.29-34.58,
0.04,0.55,0.15,-54.04,-6.30-30.87,
0.06,0.55,0.2,-40.32,-6.23-26.18,
0.03,0.53,0.17,-29.19,-10.22-22.47,
-0.01,0.52,0.11,-17.5,-18.06-20.44,
-0.04,0.61,0.12,-13.65,-25.34-21.84,
-0.06,0.6,0.13,-13.79,-31.64-24.85,
-0.06,0.55,0.14,-12.32,-35.91-25.97,
-0.03,0.46,0.17,-4.34,-36.47-24.64,
0,0.46,0.19,4.27,-36.61-20.02,
0.03,0.43,0.18,15.89,-37.38-14.91,
0.06,0.42,0.19,28.98,-40.74-4.69,
0.05,0.47,0.26,40.88,-47.112.31,
0.04,0.47,0.36,54.25,-50.619.31,
0,0.51,0.41,67.9,-48.4416.03,
