aX,aY,aZ,gX,gY,gZ
0.23,0.17,0.44,113.75,-73.99,
0.25,0.19,0.48,122.01,-72.66,
0.30,0.27,0.47,125.65,-65.31,
0.32,0.34,0.43,126.07,1.40-59.85,
0.33,0.42,0.38,131.11,6.65-52.85,
0.30,0.51,0.36,130.90,9.45-42.56,
0.22,0.43,0.39,135.31,15.19-36.40,
0.11,0.48,0.40,137.27,18.27-35.14,
0.05,0.65,0.41,129.92,19.74-31.43,
0.00,0.70,0.43,119.70,15.12-26.39,
-0.02,0.77,0.47,117.18,10.15-24.50,
0.01,0.75,0.54,120.68,8.89-24.36,
0.03,0.70,0.57,118.93,10.01-21.14,
0.04,0.68,0.57,114.87,11.69-11.90,
0.03,0.63,0.55,114.38,11.48-6.86,
-0.01,0.69,0.53,114.45,12.25-4.41,
0.00,0.78,0.51,117.25,15.19-4.41,
0.03,0.87,0.49,115.64,17.22-4.55,
-0.02,0.94,0.45,114.45,13.09-5.32,
-0.05,1.04,0.46,104.30,6.51-5.60,
-0.09,1.10,0.48,85.82,-6.16,
-0.14,1.09,0.55,59.99,-13.72,
-0.22,1.03,0.66,37.66,-13.51,
-0.25,1.00,0.71,11.41,-9.24,
-0.30,0.99,0.76,-8.19,-6.51,
-0.36,1.05,0.78,-21.21,-0.072.94,
-0.36,1.36,0.69,-34.37,3.299.45,
-0.33,1.49,0.41,-32.06,2.3813.79,
-0.17,1.60,0.00,-20.09,2.3112.88,
-0.06,1.64,-0.28,-22.33,-1.6811.34,
0.00,1.57,-0.22,-46.69,-16.4512.04,
0.11,1.25,0.12,-59.43,-16.8715.54,
0.16,0.96,0.21,-66.78,-14.9821.84,
0.37,0.86,-0.07,-37.24,-0.5629.47,
0.29,0.87,0.12,-17.50,3.1543.54,
0.33,0.96,0.65,-4.83,11.4853.27,
0.38,1.19,0.77,-1.05,21.4959.15,
0.40,1.33,0.54,4.48,29.3361.25,
0.26,1.38,0.31,9.94,32.4157.47,
0.12,1.44,0.25,14.84,30.6648.72,
-0.04,1.49,0.22,12.81,18.1339.13,
-0.13,1.40,0.17,15.61,-0.9126.46,
-0.08,1.27,0.23,28.14,-6.5115.12,
-0.03,1.17,0.33,45.57,-4.064.41,
-0.02,1.11,0.39,53.97,1.12-7.21,
0.02,1.08,0.36,56.35,5.25-15.61,
0.02,1.07,0.33,54.39,4.83-22.05,
0.03,1.03,0.30,48.37,0.77-25.20,
0.03,0.98,0.29,41.44,-29.47,
0.04,0.93,0.28,32.83,-31.22,
0.05,0.89,0.26,26.74,-32.20,
0.06,0.83,0.20,24.50,-32.27,
0.06,0.79,0.19,24.01,-31.36,
0.09,0.76,0.21,23.59,-30.80,
0.12,0.75,0.22,21.28,-29.89,
0.14,0.72,0.25,19.04,-28.91,
0.15,0.68,0.28,18.83,-28.42,
0.13,0.67,0.32,17.15,-27.72,
0.13,0.69,0.34,14.14,-26.18,
0.13,0.76,0.31,7.21,-25.13,
0.12,0.83,0.33,-6.58,-25.90,
0.13,0.85,0.34,-20.79,-25.27,
0.15,0.85,0.30,-27.37,-20.72,
0.16,0.82,0.29,-25.69,0.56-17.08,
0.16,0.78,0.26,-25.06,4.34-17.71,
0.14,0.73,0.18,-25.97,3.78-18.69,
0.14,0.64,0.12,-27.23,0.35-20.09,
0.11,0.57,0.12,-25.90,-30.52,
0.06,0.54,0.21,-26.81,-42.28,
0.05,0.56,0.28,-28.63,-52.08,
0.03,0.65,0.30,-31.36,-58.52,
0.06,0.72,0.33,-30.38,-59.29,
0.06,0.81,0.31,-24.22,-56.35,
0.07,0.85,0.33,-27.09,-50.61,
0.10,0.85,0.28,-30.45,-40.11,
0.14,0.79,0.25,-33.60,-33.88,
0.22,0.75,0.23,-33.32,-28.56,
0.28,0.70,0.17,-31.64,-22.96,
0.30,0.67,0.14,-30.31,2.59-18.55,
0.30,0.64,0.17,-31.57,9.31-15.75,
0.27,0.65,0.20,-33.60,17.08-11.34,
0.17,0.79,0.25,-38.64,22.12-4.41,
0.07,1.04,0.35,-46.62,28.915.04,
-0.04,1.38,0.62,-56.21,31.8516.94,
-0.17,1.67,0.60,-70.63,30.0332.27,
-0.26,1.86,0.62,-93.17,18.2054.74,
-0.34,1.83,0.66,-117.04,-4.2069.79,
-0.29,1.62,0.65,-132.23,-31.1577.84,
-0.32,1.47,0.64,-145.74,-50.3379.17,
-0.29,1.33,0.69,-152.39,-65.9476.65,
-0.26,1.29,0.76,-152.74,-77.0772.10,
-0.20,1.30,0.87,-150.15,-76.7263.84,
-0.16,1.27,0.92,-144.62,-64.4058.10,
-0.08,1.19,0.92,-133.70,-44.1752.36,
0.05,1.15,0.87,-121.24,-25.9044.52,
0.11,1.08,0.78,-98.07,-8.8938.43,
0.16,0.99,0.67,-82.88,6.7234.30,
0.17,0.90,0.59,-70.00,17.9930.10,
0.18,0.81,0.56,-59.85,26.2525.69,
0.17,0.74,0.52,-50.12,26.1124.29,
0.09,0.70,0.51,-40.18,16.5222.26,
0.04,0.63,0.52,-28.77,8.6820.02,
-0.03,0.62,0.51,-13.37,3.2915.82,
0.00,0.54,0.50,-4.55,2.9411.55,
0.00,0.49,0.48,5.25,6.795.18,
0.00,0.40,0.44,16.31,10.78-0.28,
-0.01,0.32,0.40,26.95,14.49-5.04,
-0.03,0.26,0.39,36.75,14.63-9.31,
-0.05,0.23,0.39,49.91,12.81-13.37,
-0.04,0.23,0.39,58.66,11.27-16.87,
-0.06,0.22,0.38,65.94,9.87-20.79,
-0.03,0.17,0.37,73.85,6.65-24.71,
-0.02,0.18,0.38,78.89,4.69-27.51,
-0.02,0.19,0.39,82.53,4.48-28.84,
0.00,0.21,0.40,88.48,6.44-29.89,
0.00,0.25,0.41,93.87,8.96-31.85,
0.01,0.29,0.39,96.53,12.18-33.25,
0.03,0.35,0.35,98.70,14.49-33.25,
0.04,0.43,0.32,101.29,16.52-31.50,
0.05,0.49,0.34,103.88,16.38-30.17,
0.07,0.56,0.38,110.11,15.96-28.91,
0.10,0.64,0.44,116.06,13.02-28.14,
0.14,0.73,0.48,121.45,9.73-28.28,
0.15,0.85,0.53,123.97,8.19-28.28,
0.14,0.94,0.55,121.59,7.77-26.81,
0.11,0.95,0.54,116.06,6.58-23.10,
0.08,0.95,0.52,106.26,4.83-17.85,
0.08,0.91,0.47,95.41,3.78-11.06,
0.11,0.83,0.41,93.80,1.82-3.71,
0.09,0.83,0.35,90.44,-2.522.52,
0.11,0.83,0.34,83.23,-6.797.84,
0.08,0.84,0.33,78.54,-14.7711.48,
0.04,0.85,0.32,75.25,-24.2913.79,
-0.05,0.86,0.35,70.14,-27.8617.15,
-0.13,0.84,0.46,56.98,-29.8920.16,
-0.14,0.84,0.52,47.67,-27.2321.35,
-0.11,0.86,0.76,33.11,-22.0522.33,
-0.07,1.02,0.81,18.48,-7.2821.84,
-0.03,1.33,0.70,6.58,7.2123.80,
-0.07,1.44,0.55,-16.38,-2.7326.74,
-0.07,1.35,0.51,-49.56,-29.8935.91,
0.27,1.29,-0.26,-12.74,6.2339.76,
-0.05,1.22,-0.67,0.21,42.5638.71,
0.13,1.15,0.21,-8.19,33.8145.15,
0.18,1.22,0.39,-6.79,19.0449.42,
0.29,1.52,0.25,-14.63,-35.7053.06,
0.43,1.49,0.50,-32.20,-43.5457.40,
0.51,1.36,0.73,-44.31,-32.4862.79,
0.39,1.36,0.54,-41.09,-3.7156.14,
0.28,1.30,0.41,-32.76,21.8446.06,
0.13,1.45,0.33,-20.86,29.7536.40,
0.01,1.44,0.25,-19.18,29.8925.97,
-0.20,1.46,0.21,-20.51,22.6113.51,
-0.22,1.29,0.22,-21.84,15.120.35,
-0.10,1.16,0.19,-10.57,8.89-11.20,
0.01,1.10,0.23,5.18,4.83-20.72,
0.11,1.06,0.25,22.75,2.94-28.28,
0.21,1.08,0.29,37.38,4.55-33.32,
0.26,1.09,0.29,51.59,9.94-34.23,
0.25,1.08,0.29,61.88,19.67-32.83,
0.21,1.04,0.26,69.65,27.58-30.10,
0.14,1.03,0.21,71.68,28.63-26.46,
0.05,1.04,0.17,68.60,22.05-23.94,
0.02,1.04,0.18,61.53,12.60-21.42,
0.00,1.02,0.21,52.08,3.71-19.53,
0.01,0.98,0.23,44.31,-21.35,
0.03,0.93,0.23,38.29,-23.45,
0.05,0.87,0.23,32.20,0.63-24.92,
0.06,0.83,0.24,26.18,4.06-28.28,
0.05,0.79,0.24,20.65,6.58-31.36,
0.00,0.74,0.26,16.38,9.66-35.77,
-0.03,0.73,0.26,14.77,11.90-38.22,
-0.04,0.75,0.24,11.27,9.59-39.20,
-0.01,0.77,0.22,5.88,4.97-38.43,
0.05,0.77,0.21,1.47,0.14-35.49,
0.13,0.74,0.17,-2.94,-34.51,
0.21,0.71,0.17,-7.98,-30.94,
0.26,0.67,0.17,-14.35,-25.69,
0.33,0.65,0.18,-18.97,1.19-18.69,
0.34,0.65,0.19,-20.16,7.07-15.40,
0.32,0.68,0.23,-20.86,16.17-12.74,
0.28,0.71,0.26,-22.05,24.57-11.27,
0.22,0.74,0.20,-24.29,30.94-10.50,
0.15,0.73,0.16,-27.02,34.37-11.62,
0.07,0.72,0.19,-31.29,33.46-13.44,
0.01,0.74,0.20,-33.95,29.96-15.82,
0.01,0.79,0.18,-32.90,25.97-17.92,
0.03,0.85,0.19,-28.14,19.11-19.74,
0.07,0.89,0.25,-25.27,11.13-19.67,
0.13,0.88,0.25,-25.90,2.45-18.20,
0.18,0.80,0.21,-26.39,-19.39,
0.18,0.74,0.21,-29.26,-16.66,
0.18,0.69,0.20,-36.75,1.05-10.36,
0.18,0.65,0.18,-46.20,5.46-6.23,
0.17,0.64,0.20,-54.88,7.56-1.33,
0.17,0.67,0.26,-64.47,8.964.27,
0.14,0.81,0.30,-80.08,9.9413.51,
0.07,0.91,0.47,-95.34,9.6622.82,
0.05,1.09,0.65,-101.92,11.2734.02,
0.12,1.41,0.67,-101.36,13.5142.14,
0.02,1.60,0.55,-103.53,13.5150.47,
-0.05,1.55,0.54,-107.66,15.6862.16,
-0.20,1.44,0.51,-113.68,10.9289.46,
-0.28,1.33,0.51,-123.76,3.5074.55,
-0.35,1.23,0.58,-129.71,-9.8072.45,
-0.40,1.20,0.62,-133.00,-20.3769.16,
-0.33,1.23,0.72,-137.34,-25.0663.35,
-0.29,1.21,0.81,-135.94,-29.7559.15,
-0.26,1.20,0.95,-124.95,-29.8954.67,
-0.20,1.26,0.99,-107.03,-24.9949.14,
-0.12,1.38,0.97,-86.94,-21.2143.12,
-0.02,1.34,0.95,-71.82,-10.5038.22,
-0.02,1.26,0.89,-51.66,-0.9133.74,
0.03,1.15,0.81,-38.29,9.3129.89,
0.02,1.04,0.70,-28.70,17.1525.41,
0.00,0.92,0.66,-17.78,19.5321.00,
-0.03,0.84,0.63,-11.41,16.3818.34,
-0.07,0.81,0.59,-5.18,9.8016.38,
-0.09,0.76,0.55,2.59,4.9713.16,
-0.10,0.73,0.50,16.17,0.848.96,
-0.11,0.68,0.43,29.75,-3.361.82,
-0.10,0.59,0.38,44.24,-7.00,
-0.11,0.47,0.34,53.97,-17.57,
-0.08,0.40,0.34,58.17,-26.95,
-0.06,0.34,0.33,57.26,-33.67,
-0.03,0.24,0.35,54.81,-38.99,
0.00,0.20,0.32,59.43,-40.04,
0.01,0.20,0.26,64.40,1.89-42.28,
0.00,0.18,0.20,69.79,7.35-48.09,
0.01,0.19,0.16,70.63,13.23-53.83,
0.01,0.18,0.15,68.88,20.51-57.40,
0.00,0.17,0.13,68.18,25.41-61.11,
-0.01,0.14,0.12,70.42,28.14-61.67,
-0.02,0.16,0.13,76.30,27.86-59.15,
-0.04,0.17,0.19,85.68,24.36-54.25,
-0.03,0.35,0.25,94.99,19.67-46.90,
-0.06,0.35,0.27,100.45,12.60-43.12,
-0.04,0.50,0.29,104.58,2.10-39.69,
0.01,0.65,0.34,103.67,-38.22,
0.09,0.78,0.38,97.09,-34.51,
0.14,0.86,0.44,90.79,-27.65,
0.13,0.84,0.51,88.41,-18.69,
0.07,0.83,0.56,89.32,-7.351.61,
0.09,0.87,0.62,91.28,-5.4611.55,
0.09,0.91,0.59,89.25,-1.5417.92,
0.06,0.95,0.52,75.25,-0.4223.52,
0.07,0.91,0.45,62.86,-5.0429.47,
0.08,0.92,0.39,50.33,-9.4530.31,
0.10,0.91,0.39,34.86,-11.9027.30,
0.08,0.80,0.46,19.95,-14.4925.83,
0.00,0.76,0.52,9.80,-14.0727.65,
-0.13,0.79,0.66,1.33,-9.4532.62,
-0.17,1.02,0.58,2.66,0.1440.18,
-0.25,1.28,0.53,-3.22,4.4148.02,
-0.35,1.43,0.51,-14.63,-4.9754.18,
-0.34,1.55,0.23,-8.68,-28.0756.70,
0.07,1.67,-0.14,5.67,-18.2052.78,
-0.08,1.78,0.00,-7.49,12.6041.79,
0.09,1.59,0.37,-35.07,10.2239.06,
0.22,1.52,0.41,-40.74,-3.3641.37,
0.26,1.55,0.51,-51.80,-17.9245.78,
0.33,1.62,0.70,-65.94,-20.0951.38,
0.37,1.63,0.78,-77.84,-8.2649.91,
0.24,1.54,0.57,-74.69,14.3541.86,
0.14,1.34,0.37,-59.08,27.5131.64,
-0.02,1.14,0.31,-39.20,20.0922.40,
-0.06,1.02,0.22,-11.62,7.2114.91,
-0.05,0.94,0.22,25.06,-2.175.53,
-0.01,0.97,0.27,58.73,-16.66,
0.01,1.06,0.38,79.03,-31.29,
0.09,1.17,0.49,88.83,-33.39,
0.19,1.37,0.41,92.96,2.94-35.84,
0.26,1.46,0.32,86.17,1.19-37.17,
0.34,1.44,0.33,73.29,-33.74,
0.39,1.37,0.35,51.87,-25.83,
0.42,1.17,0.32,37.10,3.78-17.22,
0.35,1.01,0.26,29.75,15.12-13.23,
0.26,0.87,0.22,29.40,24.22-11.27,
0.14,0.80,0.20,33.32,28.84-11.06,
0.04,0.78,0.15,36.54,28.98-13.09,
-0.04,0.77,0.14,37.80,24.36-16.73,
-0.10,0.77,0.16,37.38,18.69-23.03,
-0.12,0.77,0.17,35.84,11.20-27.93,
-0.11,0.78,0.19,34.23,3.15-31.92,
0.04,0.41,0.65,7.63,6.2327.37,
0.05,0.42,0.71,15.26,2.1723.66,
0.06,0.47,0.78,22.05,-3.0119.74,
0.09,0.49,0.81,24.22,-8.1217.64,
0.15,0.53,0.79,23.94,-13.5118.34,
0.20,0.55,0.74,29.26,-20.2321.35,
0.27,0.48,0.69,43.05,-27.8621.49,
0.27,0.44,0.61,67.27,-33.6720.65,
0.26,0.45,0.57,93.17,-36.2616.52,
0.20,0.51,0.85,97.86,-32.5515.19,
0.12,0.82,1.08,64.54,-23.9415.33,
0.13,1.13,1.02,25.62,-12.608.40,
0.08,1.32,0.86,18.55,-5.256.30,
0.09,1.44,0.80,53.97,0.35-0.35,
-0.04,1.55,0.87,87.64,7.98-10.01,
-0.10,1.57,0.78,78.68,17.29-20.65,
-0.05,1.20,0.59,70.21,26.81-25.34,
-0.03,0.75,0.42,83.44,30.80-24.99,
0.00,0.53,0.32,94.01,25.90-18.76,
0.01,0.49,0.31,96.74,10.99-15.96,
0.06,0.62,0.41,85.89,2.87-12.53,
0.08,0.69,0.42,74.55,-11.27,
0.06,0.68,0.39,74.97,-11.06,
-0.01,0.73,0.40,76.51,-13.30,
-0.08,0.83,0.43,71.47,-24.29,
-0.12,0.96,0.45,64.54,-33.88,
-0.12,1.12,0.42,60.06,-45.64,
-0.09,1.14,0.40,60.20,-54.11,
-0.08,1.10,0.37,71.40,-63.14,
-0.06,1.09,0.34,77.42,-71.05,
-0.02,1.05,0.32,77.98,-76.72,
0.04,0.98,0.28,83.37,-82.88,
0.08,0.92,0.28,82.74,-90.09,
0.14,0.92,0.29,85.61,-94.92,
0.19,0.90,0.29,85.26,-94.71,
0.22,0.90,0.30,85.96,-94.22,
0.23,0.88,0.29,87.57,-89.46,
0.23,0.92,0.29,89.53,-85.26,
0.23,0.97,0.28,88.97,-79.66,
0.21,0.99,0.27,84.63,-73.57,
0.17,1.00,0.26,79.94,-65.38,
0.14,0.98,0.22,77.91,-57.12,
0.07,0.96,0.20,74.34,-51.94,
0.03,0.93,0.20,72.24,-48.65,
0.00,0.88,0.20,71.05,-50.12,
-0.01,0.83,0.18,74.06,-52.43,
-0.02,0.81,0.19,74.13,-56.84,
0.01,0.81,0.19,74.48,-60.69,
0.03,0.82,0.20,69.23,-60.27,
0.07,0.82,0.20,66.29,-56.49,
0.09,0.81,0.17,62.65,-47.04,
0.04,0.82,0.12,57.75,-45.71,
0.02,0.82,0.24,51.73,-49.84,
0.01,0.80,0.18,43.68,-55.72,
0.05,0.82,0.18,36.47,-64.61,
0.06,0.79,0.17,31.92,-70.70,
0.13,0.80,0.17,26.25,-73.78,
0.20,0.80,0.17,23.45,-73.50,
0.24,0.83,0.17,19.46,-69.58,
0.25,0.87,0.12,15.12,-60.20,
0.28,0.90,0.10,18.48,-50.96,
0.24,0.97,0.10,27.72,-38.64,
0.25,1.05,0.11,35.70,1.33-27.44,
0.23,1.12,0.14,38.92,5.67-22.61,
0.22,1.17,0.19,38.36,8.40-20.09,
0.22,1.20,0.23,33.74,8.96-18.97,
0.20,1.18,0.23,23.59,6.72-14.56,
0.18,1.15,0.18,17.92,2.87-10.99,
0.14,1.17,0.13,12.74,-11.06,
0.10,1.22,0.10,7.07,-14.49,
0.05,1.28,0.10,2.10,-14.35,
-0.02,1.37,0.14,-1.75,-11.69,
-0.08,1.54,0.14,-7.49,-8.75,
-0.08,1.64,0.05,-20.93,1.05-5.88,
-0.11,1.63,0.02,-39.97,1.47-1.12,
-0.17,1.63,0.06,-49.70,1.824.55,
-0.18,1.49,0.11,-48.02,1.408.82,
-0.20,1.42,0.17,-40.95,-0.6310.08,
-0.24,1.40,0.21,-40.18,-4.6210.71,
-0.27,1.38,0.26,-49.14,-9.2411.41,
-0.25,1.32,0.26,-62.79,-13.7911.13,
-0.19,1.20,0.27,-75.95,-16.459.31,
-0.12,1.07,0.33,-91.21,-14.777.00,
-0.07,0.97,0.42,-104.09,-8.265.81,
-0.02,0.94,0.48,-119.77,-1.406.23,
0.05,0.97,0.42,-137.41,4.698.89,
0.12,0.97,0.39,-154.00,13.6515.68,
0.18,0.96,0.35,-164.01,21.6325.90,
0.21,0.99,0.32,-168.14,24.8535.28,
0.19,1.01,0.32,-167.86,22.1945.22,
0.16,1.02,0.35,-158.62,18.5554.88,
0.11,1.03,0.35,-147.14,14.5662.79,
0.08,1.02,0.37,-135.52,12.1868.11,
0.06,0.88,0.37,-127.12,11.4172.94,
0.08,0.90,0.36,-112.14,13.2375.04,
0.03,0.88,0.36,-95.97,13.7974.55,
0.00,0.83,0.34,-79.80,13.8672.59,
-0.03,0.80,0.31,-60.90,15.1268.67,
-0.07,0.79,0.32,-48.65,17.2964.33,
-0.10,0.74,0.40,-37.17,19.8159.78,
-0.11,0.84,0.51,-38.57,24.9950.61,
-0.10,0.90,0.60,-59.57,27.9348.30,
-0.02,0.99,0.68,-64.68,29.4051.52,
-0.04,0.93,0.70,-101.71,35.0752.78,
-0.03,0.83,0.59,-118.86,39.2752.92,
-0.02,0.73,0.44,-129.57,44.4551.38,
0.01,0.74,0.38,-127.47,49.1448.93,
0.01,0.57,0.33,-114.80,51.2447.95,
-0.01,0.57,0.29,-99.33,44.3846.20,
0.01,0.53,0.30,-80.08,39.4843.89,
-0.01,0.52,0.33,-62.79,34.0241.86,
-0.01,0.49,0.38,-55.44,29.8237.73,
-0.03,0.50,0.41,-52.85,24.0136.19,
-0.03,0.46,0.41,-59.92,18.2737.87,
-0.05,0.43,0.42,-67.55,15.5439.06,
0.00,0.48,0.46,-64.82,19.2535.91,
0.01,0.46,0.49,-66.29,24.2234.65,
-0.01,0.36,0.53,-66.36,27.5831.71,
0.03,0.34,0.53,-61.81,34.7926.88,
0.01,0.36,0.54,-56.21,37.9418.76,
0.00,0.32,0.52,-49.70,39.7617.50,
0.03,0.35,0.53,-37.80,37.6616.10,
0.05,0.32,0.53,-27.58,29.7514.98,
0.05,0.26,0.56,-11.83,19.7412.81,
0.04,0.21,0.58,2.94,10.089.03,
0.04,0.16,0.68,21.07,3.362.17,
0.05,0.22,0.75,33.74,-8.54,
0.04,0.28,0.80,38.22,-18.13,
0.09,0.40,0.83,40.95,-27.93,
0.10,0.49,0.86,41.44,-33.67,
0.09,0.52,0.82,40.53,-41.515.32,
0.10,0.40,0.77,56.98,-41.6511.20,
0.05,0.28,0.63,94.15,-35.218.96,
0.05,0.42,0.77,141.12,-29.686.30,
0.07,1.03,1.28,107.66,-30.1010.43,
0.11,1.28,1.02,73.43,-27.1611.83,
0.07,1.53,0.84,112.35,-17.50,
0.10,2.24,0.84,149.03,-31.22,
0.07,2.36,0.86,125.58,-33.32,
0.22,1.60,0.67,101.15,4.900.07,
0.19,0.78,0.56,98.56,29.33-2.38,
0.15,0.37,0.47,110.32,41.86-7.91,
0.10,0.24,0.37,124.32,33.39-9.17,
0.12,0.34,0.35,113.19,24.36-5.95,
0.03,0.36,0.34,92.05,19.11-5.32,
-0.06,0.35,0.28,81.62,19.53-3.29,
-0.09,0.46,0.23,71.40,17.92-3.57,
-0.20,0.53,0.23,72.80,10.15-9.80,
-0.24,0.70,0.34,69.93,0.35-17.78,
-0.25,0.90,0.39,73.22,-37.94,
-0.19,1.21,0.43,77.42,-59.43,
-0.10,1.46,0.41,81.34,-73.99,
-0.04,1.41,0.41,83.51,-77.14,
0.01,1.26,0.41,90.23,-76.79,
0.09,1.09,0.36,93.66,-74.69,
0.13,0.99,0.29,96.88,-80.15,
0.23,0.85,0.29,97.09,-83.23,
0.25,0.79,0.29,92.26,-82.60,
0.24,0.76,0.29,86.45,-82.53,
0.26,0.83,0.30,78.96,-78.33,
0.22,0.84,0.23,77.49,-71.89,
0.19,0.92,0.21,78.05,-66.22,
0.17,0.95,0.22,75.18,-58.87,
0.10,0.97,0.20,74.69,-54.53,
0.05,0.97,0.18,74.41,-50.96,
0.06,0.98,0.17,75.46,-45.71,
0.04,0.93,0.17,74.13,-38.92,
0.03,0.88,0.14,73.29,-33.46,
0.06,0.86,0.10,73.15,-34.30,
0.07,0.86,0.10,69.16,-36.96,
0.07,0.86,0.09,65.17,-38.92,
0.04,0.86,0.08,61.81,-19.67,
0.02,0.85,0.13,57.26,-34.30,
-0.03,0.83,0.14,55.30,-29.82,
-0.10,0.83,0.12,53.27,-34.79,
-0.09,0.84,0.13,51.45,-42.14,
-0.14,0.84,0.10,47.60,-52.29,
-0.12,0.85,0.06,43.61,-65.80,
-0.08,0.86,0.07,34.86,-78.96,
-0.01,0.87,0.10,28.14,-83.65,
0.03,0.91,0.11,24.50,-81.90,
0.08,0.99,0.11,20.16,-77.56,
0.11,1.04,0.09,18.41,-74.41,
0.14,1.09,0.06,17.08,-64.05,
0.18,1.14,0.06,18.13,-57.26,
0.20,1.10,0.08,17.57,-47.11,
0.37,1.06,0.09,18.48,-40.74,
0.28,1.01,0.09,19.81,-37.24,
0.28,0.99,0.10,21.70,-34.30,
0.27,1.02,0.09,23.80,-31.43,
0.23,1.07,0.10,24.36,-30.10,
0.20,1.13,0.13,21.42,-27.93,
0.14,1.20,0.16,16.17,-26.25,
0.10,1.24,0.18,10.85,-24.78,
0.07,1.28,0.20,2.38,-24.36,
0.03,1.30,0.20,-5.46,-23.17,
-0.03,1.30,0.22,-10.57,-23.38,
-0.04,1.37,0.17,-14.28,-24.22,
-0.02,1.46,0.09,-26.53,-22.82,
0.00,1.44,0.04,-43.47,-16.24,
0.00,1.42,0.05,-52.36,-8.333.85,
-0.02,1.34,0.11,-51.10,-5.3910.85,
-0.09,1.27,0.18,-46.48,-5.1814.63,
-0.15,1.26,0.23,-44.73,-7.2116.17,
-0.23,1.27,0.26,-49.00,-11.6917.29,
-0.27,1.28,0.26,-60.48,-16.6617.57,
-0.22,1.23,0.27,-76.37,-19.2518.55,
-0.16,1.15,0.33,-91.56,-16.5919.53,
-0.12,1.11,0.39,-109.20,-11.3420.65,
-0.08,1.10,0.42,-122.29,-8.7521.98,
-0.02,1.10,0.41,-139.37,-7.4924.71,
0.06,1.06,0.37,-157.85,-3.1533.25,
0.14,1.04,0.29,-174.30,6.0940.95,
0.18,1.01,0.25,-179.69,8.8249.14,
0.13,1.05,0.29,-178.01,6.7956.35,
0.09,1.05,0.35,-168.35,1.2662.44,
0.06,1.05,0.40,-151.27,-5.8168.11,
0.02,1.08,0.43,-137.41,-9.8771.47,
0.02,1.00,0.42,-125.51,-9.1773.43,
0.01,0.91,0.39,-110.11,-6.3773.22,
0.03,0.84,0.37,-89.11,-2.0373.08,
0.03,0.83,0.36,-69.23,5.8872.10,
0.01,0.81,0.37,-58.94,13.7268.53,
-0.02,0.84,0.39,-58.87,19.2561.53,
-0.03,0.84,0.46,-63.00,22.1256.21,
-0.04,0.88,0.51,-75.39,25.7651.45,
-0.03,0.87,0.50,-91.28,30.9447.18,
0.00,0.87,0.44,-97.30,36.0548.51,
0.01,0.86,0.43,-103.18,36.8950.12,
0.02,0.83,0.48,-110.74,32.8350.12,
0.03,0.70,0.50,-111.02,26.1856.56,
0.07,0.69,0.51,-106.61,21.8459.78,
0.05,0.63,0.46,-105.63,22.2659.78,
-0.02,0.51,0.37,-100.45,31.1552.99,
-0.02,0.41,0.33,-88.69,43.2646.34,
-0.03,0.38,0.31,-69.02,48.3735.77,
0.02,0.39,0.35,-64.19,48.2333.04,
0.07,0.39,0.37,-61.25,40.7438.92,
0.03,0.39,0.40,-64.19,29.4744.94,
0.07,0.47,0.46,-53.83,26.8848.65,
0.02,0.36,0.55,-55.44,28.8450.40,
0.01,0.34,0.59,-55.58,35.2844.10,
-0.01,0.33,0.58,-52.85,42.3534.86,
0.02,0.33,0.58,-54.95,49.4227.09,
0.01,0.32,0.57,-49.98,54.1121.84,
0.06,0.31,0.55,-37.73,58.1018.20,
0.06,0.29,0.55,-26.32,53.2017.57,
0.08,0.28,0.57,-10.08,43.5417.57,
0.07,0.25,0.58,4.06,34.5116.24,
0.05,0.25,0.61,19.39,25.5514.56,
0.04,0.27,0.64,33.32,18.1312.53,
0.02,0.27,0.68,44.17,13.0911.69,
0.01,0.27,0.74,53.06,9.3810.15,
0.02,0.32,0.80,60.27,5.818.54,
0.06,0.43,0.79,58.24,-2.247.35,
0.13,0.60,0.82,54.11,-17.0812.88,
0.18,0.63,0.79,46.62,-34.7921.07,
0.21,0.47,0.71,56.07,-41.5123.87,
0.08,0.38,0.70,72.45,-29.5420.16,
-0.05,0.45,0.85,97.86,-12.8113.02,
-0.04,0.98,1.29,59.64,-3.579.94,
-0.01,1.21,1.09,29.68,-0.144.20,
-0.01,1.44,0.81,71.19,-9.31,
-0.03,2.14,0.99,140.28,-29.96,
-0.06,2.33,0.97,124.81,-35.42,
0.17,1.93,0.71,96.67,12.18-15.82,
0.16,1.07,0.55,91.56,38.15-18.83,
0.06,0.59,0.42,109.69,41.02-25.34,
0.03,0.46,0.38,120.40,23.94-23.17,
0.08,0.48,0.41,120.33,4.34-16.87,
0.02,0.54,0.37,98.70,-24.71,
-0.02,0.59,0.28,91.91,-30.73,
-0.14,0.66,0.22,89.67,-38.08,
-0.21,0.71,0.20,79.45,-47.32,
-0.27,0.76,0.22,72.31,-62.44,
-0.32,0.85,0.26,67.83,-80.36,
-0.29,0.96,0.29,69.79,-94.01,
-0.23,1.06,0.32,76.86,-119.98,
-0.12,1.11,0.33,86.66,-109.41,
-0.04,1.14,0.32,99.68,-111.37,
0.05,1.09,0.32,105.21,-110.74,
0.14,1.06,0.30,103.25,-109.34,
0.19,0.98,0.27,99.75,-111.72,
0.25,0.88,0.25,95.41,-109.97,
0.29,0.86,0.22,95.97,-110.81,
0.34,0.89,0.26,86.59,-102.55,
